1.0177,0.24576,0.17606
1.0308,0.26527,0.19472
1.031,0.26148,0.20036
1.0344,0.26505,0.20305
1.0392,0.28796,0.22698
1.04,0.2908,0.22737
1.035,0.32906,0.23089
1.0365,0.32498,0.23391
1.0335,0.33248,0.24816
1.0379,0.32721,0.25106
1.0582,0.32186,0.27263
1.0549,0.31624,0.26911
1.0543,0.30194,0.25386
1.0538,0.29643,0.26642
1.0542,0.26659,0.28958
1.0549,0.28285,0.29596
1.056,0.26793,0.32321
1.0748,0.24719,0.31118
1.0928,0.25668,0.32713
1.0791,0.25108,0.32395
1.0933,0.25862,0.33437
1.1045,0.258,0.34382
1.112,0.27051,0.34827
1.1366,0.28587,0.37141
1.1199,0.2889,0.40402
1.1188,0.30547,0.3914
1.1081,0.29419,0.43058
1.1093,0.29291,0.44561
1.0899,0.28721,0.48217
1.0837,0.28023,0.5072
1.0621,0.28366,0.53769
1.0528,0.27835,0.56434
1.0284,0.28723,0.5877
1.017,0.28134,0.61172
0.99354,0.30856,0.62202
0.99087,0.32053,0.62873
0.9648,0.33355,0.66023
0.96085,0.35074,0.67235
0.9181,0.33509,0.70003
0.91744,0.34106,0.70903
0.84677,0.32174,0.73929
0.84114,0.32902,0.74404
0.72768,0.2631,0.80868
0.67778,0.22476,0.83858
0.69625,0.33595,0.79629
0.68934,0.35892,0.79143
0.69958,0.35191,0.80886
0.61961,0.35435,0.79878
0.45407,0.30684,0.84794
0.44399,0.30082,0.85663
0.38946,0.31861,0.85246
0.3752,0.31227,0.85282
0.38021,0.34261,0.8205
0.34275,0.35586,0.8195
0.26624,0.3249,0.80479
0.25575,0.3245,0.80525
0.14588,0.2775,0.79121
0.15327,0.27934,0.79387
0.14539,0.27674,0.76312
0.099955,0.24353,0.7615
0.095113,0.23061,0.74518
0.055727,0.23313,0.7486
0.052943,0.21456,0.7457
0.026995,0.21317,0.73376
0.02144,0.20574,0.73463
-0.019655,0.18113,0.71171
-0.014414,0.18087,0.6856
-0.0061119,0.16593,0.69105
-0.020347,0.16816,0.6894
-0.048755,0.16011,0.69968
-0.055272,0.16353,0.69034
-0.074226,0.15735,0.6796
-0.084958,0.16574,0.6756
-0.1148,0.17198,0.66129
-0.11637,0.17891,0.66686
-0.13435,0.19249,0.67385
-0.13591,0.19139,0.66189
-0.15128,0.19782,0.64542
-0.15479,0.19675,0.65517
-0.15205,0.20352,0.67998
-0.16726,0.19863,0.65739
-0.174,0.20208,0.67726
-0.18688,0.20217,0.64489
-0.18683,0.22796,0.73307
-0.24794,0.13015,0.40684
-0.30956,0.035808,0.037985
-0.2692,0.12346,0.38955
-0.25839,0.14432,0.45904
-0.23964,0.16321,0.56899
-0.23732,0.18334,0.62652
-0.23792,0.19473,0.63837
-0.24282,0.20136,0.67509
-0.25658,0.21157,0.68167
-0.26412,0.2152,0.70448
-0.25138,0.20827,0.70885
-0.29285,0.218,0.70548
-0.28852,0.20766,0.79813
-0.38192,0.18822,0.89624
-0.4159,0.21484,0.56996
-0.3778,0.22463,0.50865
-0.38745,0.21861,0.45887
-0.32712,0.24776,0.43399
-0.32234,0.25072,0.49688
-0.29809,0.25172,0.48569
-0.29395,0.252,0.53462
-0.28594,0.26214,0.53329
-0.28331,0.26311,0.53161
-0.2871,0.27398,0.57556
-0.28544,0.27505,0.57701
-0.27648,0.28005,0.61358
-0.27399,0.28114,0.61387
-0.26016,0.29745,0.61309
-0.25592,0.29708,0.61509
-0.23393,0.30589,0.63591
-0.22772,0.30398,0.63553
-0.20202,0.31213,0.64949
-0.19295,0.30569,0.64549
