timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
792135475257,-10,2,5,0,-19,-28,-7,-9
792135475257,-17,-11,-29,-12,-6,-3,-11,-9
792135476157,0,2,8,1,18,14,1,2
792135476157,-2,-5,-10,38,13,3,-5,-4
792135476852,7,4,15,-28,-30,13,5,5
792135476852,8,7,27,41,34,-4,8,7
792135477677,3,14,-4,-31,-9,-5,0,-1
792135477677,10,24,19,-23,-27,-16,6,3
792135483360,-4,-36,-11,11,3,2,-1,-2
792135483360,-4,-17,-74,-13,-4,14,-3,-2
792135485059,-3,-13,6,39,21,3,-1,-1
792135485059,-6,11,26,-14,4,4,-2,-4
792135488407,2,15,22,-24,11,-4,0,-1
792135488407,6,5,26,15,-40,-20,1,3
792135511833,-9,-9,-50,-24,23,-4,-8,-4
792135511833,-11,-10,-25,20,4,1,-7,-3
792135516481,-6,2,28,12,20,4,-7,-6
792135516481,1,3,17,-4,-28,3,4,3
792135526714,7,6,0,-11,3,-6,3,1
792135526714,12,-2,12,-20,-8,7,9,6
792135534133,-3,-2,-39,37,12,7,2,-3
792135534133,-3,7,12,-19,9,-7,-3,-5
792135556415,-3,10,21,-5,-34,-4,-1,-1
792135556415,4,-5,19,6,-12,3,2,2
792135558202,3,-2,-25,0,11,-1,2,5
792135558202,-2,-3,-25,-22,-25,-24,-4,-2
792135571678,-2,-15,-9,7,37,17,1,-2
792135571678,-8,0,25,14,23,21,-5,-7
792135573135,3,3,-6,-14,3,-2,2,3
792135573135,2,2,-13,6,-3,6,0,0
792135619457,-13,-1,-45,12,-49,-16,-6,-4
792135619457,-5,2,12,17,49,-9,-7,-2
792135620236,-1,5,-19,-8,-19,2,-5,-3
792135620236,-2,5,57,5,13,-2,-1,-1
792135623871,13,-8,24,-8,-7,-1,6,6
792135623871,-12,0,-78,24,-59,0,-7,-7
792135624491,-3,-22,-35,-48,39,-11,1,-2
792135624491,0,5,46,47,21,36,1,-2
792135629907,2,4,2,5,36,-7,-5,0
792135629907,-2,20,18,-8,-49,-2,4,2
792135637454,4,-7,9,-13,-5,-5,0,1
792135637454,-11,-2,7,-5,-2,-11,-2,-4
792135646363,-7,-2,-1,44,-54,5,-1,-7
792135646363,7,-22,-88,-57,70,-12,-3,5
792135660742,-9,-2,33,14,-57,4,-3,-2
792135660742,9,-12,-36,-40,34,-15,2,6
792135667459,-8,2,9,-19,13,1,-7,-3
792135667459,7,20,74,0,-34,-1,5,2
792135698767,-1,3,-46,-49,-19,-8,-2,-2
792135698767,-8,-14,8,86,1,13,-4,-6
792135700354,2,-1,-19,9,52,12,2,3
792135700354,-1,-18,20,-21,2,21,6,-2
792135705716,15,10,34,-71,12,-8,8,6
792135705716,-11,13,-74,62,-76,-35,-11,-5
792135719977,6,25,61,36,83,20,0,2
792135719977,6,-28,-4,7,-26,-3,3,6
792135736427,-7,5,-35,-2,-4,5,-4,-4
792135736427,4,-9,28,46,31,-12,-1,5
792135737914,-5,8,-9,-73,-26,-10,-4,-1
