timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
789392397470,3,8,12,19,10,9,5,0
789392397470,4,7,8,4,7,10,5,3
789392398302,0,3,6,-2,6,3,2,1
789392398302,-1,-2,0,-1,-14,-2,1,-2
789392399155,-2,-3,-2,-4,-6,-6,-2,-1
789392399155,-3,-2,-2,5,4,0,-2,-1
789392401985,0,2,2,3,16,1,0,-1
789392401985,-1,3,3,-1,-15,2,1,0
789392410503,-2,-2,-1,-1,4,-2,0,-2
789392410503,2,8,18,73,18,3,5,0
789392417679,4,12,16,-54,-9,6,7,4
789392417679,-2,-1,0,-7,-4,3,1,-1
789392428220,-7,-18,-40,-17,-24,-11,-8,-3
789392428220,-8,-23,-39,-32,7,-12,-15,-8
789392439234,2,-3,-4,26,1,-1,0,3
789392439234,2,1,6,-9,18,-1,1,-1
789392449971,4,8,9,-22,-44,-4,1,2
789392449971,2,3,7,0,-13,-8,0,1
789392470325,-3,-5,-3,16,9,1,-3,-3
789392470325,0,3,6,12,17,8,1,1
789392471945,1,4,6,16,24,9,5,0
789392471945,0,2,-1,-13,-6,5,3,1
789392484778,0,1,4,6,-12,-3,-1,-3
789392484778,0,1,1,-2,5,1,-1,2
789392491853,-3,-2,5,7,8,-3,-3,0
789392491853,2,8,14,7,-2,2,4,2
789392532323,-1,3,6,1,-6,-2,-2,1
789392532323,0,0,7,26,8,2,0,0
789392533167,2,3,1,-5,6,7,2,3
789392533167,-3,-14,-33,-30,11,-3,-1,-3
789392533943,-5,-17,-31,-27,-22,-12,-10,-3
789392533943,-3,-10,-16,-17,-26,-13,-7,-3
789392536298,3,3,10,10,5,-4,-4,0
789392536298,4,8,21,26,5,3,1,-2
789392544494,2,8,15,10,1,8,6,1
789392544494,5,14,18,23,18,9,7,4
789392551326,-2,-1,0,-16,-6,1,0,-2
789392551326,-3,-4,-9,-17,-2,-1,-4,-1
789392558980,1,-5,-7,-1,4,-3,-1,-1
789392558980,-5,-8,-8,0,5,-6,-5,-4
789392573887,1,2,0,6,-15,-2,1,0
789392573887,0,5,12,9,1,3,4,0
789392581428,1,9,19,34,16,9,2,1
789392581428,1,1,-1,-23,-13,-1,2,2
789392605358,-4,-14,-24,-26,-11,-12,-9,-3
789392605358,-7,-14,-17,3,12,-7,-11,-4
789392606005,-2,-4,-2,-9,-17,-1,0,-3
789392606005,5,10,11,8,14,7,6,4
789392619493,0,2,4,-5,8,-2,1,0
789392619493,1,3,6,0,-42,-5,-1,2
789392620278,0,-2,-11,0,25,2,-1,0
789392620278,-5,-11,-11,-2,-6,-3,-7,-6
789392641989,2,2,0,-2,4,5,3,2
