timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
792893753283,-2,6,16,18,17,4,-2,-3
792893753283,-1,-3,9,29,14,2,0,-3
792893754185,-3,-5,-23,-43,-7,0,0,-3
792893754185,1,2,24,60,4,0,1,2
792893754921,-3,-1,-11,-13,-3,-4,1,-2
792893754921,0,1,-1,-9,-2,-2,0,-2
792893755648,-1,1,-4,-10,-3,-3,0,1
792893755648,-2,-4,-11,-15,-6,-1,1,-2
792893760607,0,-1,-2,-1,-5,0,-3,0
792893760607,-1,0,-2,-2,-1,-2,-1,-2
792893762219,0,0,8,-3,-13,-2,-1,-2
792893762219,-1,-1,0,3,12,1,1,-1
792893767232,0,2,0,15,-3,0,1,1
792893767232,-5,-2,0,-4,-2,-3,-4,-2
792893780893,2,-1,4,-12,0,2,1,0
792893780893,-3,-2,5,21,4,-2,-2,-3
792893803539,1,-1,-3,-11,-3,-1,0,1
792893803539,2,-1,-15,-23,-8,1,0,1
792893803555,1,-1,9,24,3,2,-2,-3
792893803555,0,1,6,-8,0,-1,-1,-2
792893811102,-2,2,0,3,-2,-4,1,-1
792893811102,-3,0,-13,-10,-3,-1,-2,-2
792893828253,0,1,16,15,4,-2,-1,0
792893828253,0,-5,-13,-20,-4,1,-1,-1
792893831302,0,-3,-2,-7,-2,1,-2,-1
792893831302,-3,0,8,8,10,4,0,-1
792893841775,1,1,2,28,4,2,4,3
792893841775,-2,1,-2,-18,-14,-5,-1,-2
792893866187,-1,2,0,9,8,-4,0,-2
792893866187,0,-1,0,1,-6,-1,-2,-1
792893866750,-3,-2,-4,7,6,-1,-4,-3
792893866750,2,0,-2,-4,-1,0,-1,2
792893871816,0,-2,-5,-18,-6,2,3,2
792893871816,0,1,0,0,-1,-1,-1,-1
792893919651,-1,-2,-3,-3,-1,0,0,-2
792893919651,-2,0,1,2,1,-2,-2,-3
792893920337,3,1,0,-2,-1,-2,0,0
792893920337,-1,-2,0,1,0,2,-2,-1
792893924889,1,1,-2,2,1,0,1,2
792893924889,1,0,-1,-4,-2,2,1,1
792893925823,-3,-2,0,-2,-3,-2,-4,-3
792893925823,1,-1,-12,-23,-5,-2,-1,1
792893926481,1,-1,-2,-9,-5,1,1,0
792893926481,2,3,30,56,11,1,0,3
792893930471,-5,1,3,5,-3,-4,-3,-3
792893930471,-1,2,5,20,14,3,0,-2
792893946314,-3,-2,-14,-42,-9,-4,-3,-3
792893946314,0,-4,-35,-60,-12,0,1,-1
792893952886,1,-3,6,33,-10,3,3,1
792893952886,1,8,27,36,10,2,2,3
792893960526,-1,2,12,26,12,-1,-3,-2
792893960526,0,-1,2,6,-1,-1,-2,-1
792893975415,2,-2,-18,-35,1,1,0,3
792893975415,-2,-6,-43,-107,-22,-3,0,-2
792893982930,1,-2,9,27,-11,-1,1,2
792893982930,-1,2,22,91,23,0,-2,0
792893991876,1,3,2,-12,10,1,1,1
792893991876,-3,-2,9,29,4,0,-1,-3
792894006551,2,0,-16,-93,-23,-2,-2,0
792894006551,-5,-13,-66,-35,-23,-5,-2,-1
792894012976,4,9,61,80,21,6,7,5
792894012976,-2,3,30,75,16,2,-5,-6
792894020391,2,4,15,82,23,0,1,0
792894020391,2,-6,-39,-123,-40,-2,2,1
792894035569,-2,-11,-36,75,-9,-4,-1,-1
792894035569,3,16,50,94,36,3,6,5
792894051732,-15,-4,-6,6,14,-8,-15,-14
792894051732,-1,-1,-8,-63,-5,-1,-2,-1
792894053356,3,6,31,-34,-27,-5,-4,-2
792894053356,6,-19,-51,-36,3,7,6,7
792894074191,-3,-6,-18,-64,-20,3,9,5
792894074191,-7,-3,-34,-12,-46,-12,-2,-5
792894075787,0,15,79,62,50,1,3,2
792894075787,-2,11,81,105,88,2,-5,-1
792894080502,-16,2,13,-72,28,-6,-22,-22
792894080502,3,-17,-80,-78,-70,-3,2,0
792894103713,11,-32,-4,41,27,6,16,16
792894103713,-2,14,23,80,7,1,-1,-1
792894104450,-10,-3,11,22,52,-5,-15,-16
792894104450,1,11,22,-72,-31,-4,-5,-4
792894117934,-1,-3,-75,-53,-54,-8,-5,-5
792894117934,12,-21,-27,-128,-38,4,19,16
792894134098,7,-4,-25,97,-48,8,18,16
792894134098,-12,21,98,127,127,4,-9,-11
792894141094,-11,4,-4,-45,-8,-9,-18,-19
792894141094,-5,1,-23,-69,-15,-10,-12,-10
792894141870,9,-10,-62,-128,-99,-4,7,8
792894141870,14,-10,25,127,43,9,14,16
792894164387,-1,17,-4,-13,41,14,4,5
792894164387,-6,-14,8,81,-46,-7,-7,-7
792894165070,6,5,-45,-61,-9,-1,7,7
792894165070,-8,0,33,22,10,-6,-5,-7
792894171892,-2,0,32,83,44,1,-2,-2
792894171892,5,14,50,46,19,6,3,0
792894186276,-8,10,22,40,22,-2,-7,-6
792894186276,-6,-7,-17,-57,7,-3,-5,-7
792894192868,-2,-2,-58,-94,-62,-4,0,0
792894192868,1,-19,-90,-91,-65,-7,1,3
792894200559,11,1,74,127,61,11,14,13
792894200559,-1,20,48,35,20,2,-3,-2
792894215389,-9,-7,-9,-37,-15,-7,-9,-8
792894215389,-2,-4,-25,-54,-12,-3,-1,1
792894222871,0,-7,-35,-90,-20,-4,-1,0
792894222871,3,-6,-38,-102,-68,-5,2,4
792894231801,10,12,81,57,67,12,10,9
792894231801,-12,-11,-85,-98,-34,-4,-11,-10
792894246221,2,4,31,7,-16,-5,3,2
792894246221,1,-1,30,79,57,6,1,-1
792894252944,-4,12,63,111,81,1,-6,-7
792894252944,-4,7,29,32,30,-5,-8,-8
792894260529,0,-17,-84,-82,-97,-12,-8,-5
792894260529,7,1,51,64,-104,-4,7,9
792894275361,-1,-4,-6,50,65,1,-2,-1
792894275361,-9,5,34,73,69,12,2,-3
792894283058,-8,-1,-25,-69,3,1,-1,0
792894283058,25,-1,-46,-110,-20,-6,-2,6
792894291892,-10,-14,-41,-96,-77,-7,-6,-6
792894291892,7,3,1,-12,-4,-1,4,2
792894306081,-9,-1,32,27,21,1,0,0
792894306081,-6,-2,-13,2,-9,2,2,-2
792894321220,5,-8,-26,-45,21,3,2,2
792894321220,-3,-20,-64,-70,-64,-3,2,4
792894321873,11,56,126,127,127,17,4,2
792894321873,-10,5,-74,-119,-21,-5,-10,-12
792894335534,-1,-7,-65,-128,-68,-9,-3,-3
792894335534,-3,-28,-62,-120,-63,-11,-1,0
792894343005,8,-53,-70,-78,-24,11,11,9
792894343005,14,72,111,127,127,21,14,14
792894359417,-19,10,-22,-75,-52,-15,-16,-16
792894359417,2,10,25,7,5,-3,-3,-2
792894365810,0,-16,-10,-117,-70,-11,-8,-6
792894365810,5,-30,7,85,74,18,13,11
792894374380,3,5,0,12,2,1,2,2
792894374380,-3,9,22,-4,-2,-5,-7,-6
792894380439,3,0,3,-9,11,-1,-1,-1
792894380439,-11,-16,-26,-40,-36,-6,-4,-5
792894404805,6,6,27,33,-14,2,5,5
792894404805,4,-2,-8,-10,9,1,2,2
792894411700,-3,-15,-62,-27,-50,-5,0,-2
792894411700,-5,-5,80,76,92,9,-2,-2
792894413370,3,29,11,-60,-50,-8,1,0
792894413370,-15,10,25,26,50,0,-13,-14
792894426036,0,6,-20,-32,1,-16,-12,-5
792894426036,-6,-28,-50,-90,-128,-44,-7,-6
792894433020,5,-19,-13,2,94,65,24,11
792894433020,0,4,8,5,-15,12,9,3
792894440390,-3,7,28,46,44,10,-2,-4
792894440390,-2,-5,-21,-30,7,-21,-11,-3
792894455538,-1,-2,0,11,-91,-41,-4,1
792894455538,4,8,1,12,37,29,8,4
792894463073,-4,1,18,48,48,11,-3,-3
792894463073,-2,2,-4,-12,-16,0,-3,-4
792894477915,1,-8,-23,-11,-17,-9,-3,-2
792894477915,1,-3,5,3,-24,-13,0,2
792894485965,-1,6,23,29,-2,-6,2,2
792894485965,3,1,-12,-20,11,1,-5,0
792894494373,-2,-7,-8,-10,-11,-2,-4,1
792894494373,3,0,3,4,9,-3,7,1
792894500339,-6,4,15,24,2,7,-9,-5
792894500339,-1,0,-16,-18,-19,-14,-8,-5
792894523266,-4,-9,-8,3,13,6,5,-1
792894523266,12,7,8,4,-6,-5,-1,2
792894531069,-2,0,2,10,-5,0,2,7
792894531069,-6,0,-5,-5,2,12,0,-8
792894537909,2,-4,-1,-2,-1,-4,-4,-3
792894537909,3,0,0,-3,1,4,10,17
792894546212,5,5,8,11,-5,-6,-2,-4
792894546212,-1,-1,-5,-8,5,5,-3,-1
792894552804,-5,-5,-5,1,3,-3,-1,-3
792894552804,-5,1,1,-1,-11,-5,-5,-3
792894560453,6,1,2,7,2,3,2,3
792894560453,-1,-1,-3,-2,0,4,3,0
792894575323,-1,-4,-4,-1,0,1,1,-2
792894575323,1,-4,1,-1,-4,-8,-8,-5
792894591115,-1,1,5,8,-1,-4,1,1
792894591115,-2,-1,-6,-15,1,7,5,0
792894598045,-2,-1,-1,0,-6,-4,-5,0
792894598045,-3,-3,2,20,6,-4,-5,-7
792894606126,1,1,-1,6,3,2,3,2
792894606126,-2,-1,0,3,1,6,3,0
792894621187,0,-1,-4,-11,-1,-3,-5,0
792894621187,-1,-1,-1,-6,-5,-4,-1,-1
792894621854,0,1,0,4,-3,3,2,-1
792894621854,-1,-1,0,-7,1,2,-1,0
792894635497,0,0,-1,3,1,-2,-3,0
792894635497,-2,0,1,-10,-7,-3,-1,-1
792894651158,0,-1,-2,-7,-3,-2,1,-1
792894651158,-3,-1,2,22,12,3,1,0
792894666700,1,-1,-8,-37,-7,-5,1,-1
792894666700,-2,1,0,4,-19,-4,0,-1
792894667491,-1,0,10,50,24,0,0,-1
792894667491,-2,-2,-4,-7,-4,0,0,-2
792894672846,1,0,0,14,1,1,-1,-3
792894672846,0,-1,-8,-44,-12,-3,-3,-4
792894680324,-1,-1,-4,-10,-2,2,1,0
792894680324,-1,0,0,4,-1,2,3,-1
792894705029,-2,-2,-7,-46,-8,-1,-2,0
792894705029,-2,1,17,25,-18,-5,-2,-2
792894705904,2,-2,-28,-71,-17,-8,-3,-1
792894705904,3,2,15,75,2,6,2,5
792894717938,-1,1,25,55,67,10,-2,-2
792894717938,-3,1,0,-26,25,3,-2,-3
792894726013,2,0,9,36,6,2,2,2
792894726013,-1,-6,-36,-105,-41,-9,-4,-2
792894732963,0,0,-16,-1,3,0,-1,1
792894732963,-1,5,39,31,1,0,-1,0
792894748526,-5,-6,-35,-114,-39,-8,-3,-4
792894748526,5,2,2,59,18,6,4,3
792894755494,-2,1,12,30,5,-3,-3,-2
792894755494,-3,-1,1,50,16,-1,-4,-3
792894771064,-3,-1,0,-17,-7,-4,-3,-4
792894771064,-4,-2,-3,-25,-4,-1,0,0
792894777795,2,-1,-6,-12,-15,3,5,6
792894777795,3,1,-9,7,12,4,3,3
792894786196,-4,-4,-12,-68,-22,-5,-6,-5
792894786196,-2,-8,-53,3,-23,-1,0,0
792894800463,3,8,69,98,50,5,2,0
792894800463,-2,14,59,77,34,0,-5,-4
792894808511,2,3,17,46,20,-3,0,0
792894808511,-1,-3,-18,-120,-16,-7,-4,-4
792894823599,-2,-8,-48,-47,-39,-3,-1,0
792894823599,7,-4,-12,-13,-23,1,7,6
792894824282,1,7,33,82,41,6,2,-2
792894824282,-2,3,22,32,17,1,-4,-2
792894838021,-2,-7,-19,-39,-20,-4,-1,-2
792894838021,-5,-6,-28,-50,-15,-4,-4,-4
792894846007,1,-2,-2,3,-5,4,3,5
792894846007,2,-1,16,11,5,-4,0,0
792894852983,-1,10,4,9,-7,-4,-4,-4
792894852983,1,-6,-16,-25,-4,0,1,1
792894868609,-7,-2,-12,-40,-8,1,0,-2
792894868609,4,-4,16,52,11,4,4,1
792894875345,2,3,14,13,-6,-9,-3,-1
792894875345,0,-6,-20,-21,3,-7,-7,-5
792894891083,-2,-1,-14,-45,-16,-1,-1,-1
792894891083,2,1,3,63,8,2,4,5
792894897989,-3,4,13,-18,-5,3,1,-2
792894897989,-1,-4,-24,6,-11,-5,-5,-4
792894906050,4,5,50,64,30,4,4,5
792894906050,-4,6,17,49,21,0,-4,-6
792894920405,-4,-8,-19,-21,-10,-7,-6,-8
792894920405,-2,0,5,21,0,-3,-3,-1
792894936930,3,-2,-25,-44,-8,3,4,4
792894936930,0,-5,-25,-63,-19,-2,0,1
792894938493,2,1,8,20,4,4,3,2
792894938493,-2,5,4,-23,-6,2,1,-1
792894942904,1,-9,-6,24,-7,-4,-1,0
792894942904,-8,-2,-19,-16,1,-3,-3,-3
792894957848,3,-5,16,-4,-9,4,3,1
792894957848,-1,0,17,23,15,3,3,1
792894966031,-2,7,-12,33,-2,-9,-9,-7
792894966031,1,4,32,0,5,-5,-6,-4
792894980468,-2,-3,-31,-42,-10,-2,-4,-3
792894980468,2,-6,-22,-37,-12,3,7,3
792894988657,0,0,12,22,7,7,6,4
792894988657,-2,-2,-6,-11,2,3,1,2
792895003603,-4,1,-5,9,-6,-10,-4,-3
792895003603,-4,2,12,14,3,-6,-4,-5
792895004317,-2,0,1,14,5,-1,-3,-4
792895004317,-3,-2,-2,-36,-7,-1,-2,-3
792895017933,4,-5,-37,-45,-23,5,9,9
792895017933,3,0,20,19,8,4,5,6
792895026004,-2,3,21,32,14,-2,-5,-6
792895026004,1,-1,5,1,1,-3,-6,-5
792895040425,0,-1,0,8,7,-1,0,0
792895040425,-3,-8,-59,-102,-22,0,0,-1
792895048521,2,-5,8,12,-15,1,3,4
792895048521,0,6,20,30,13,1,1,1
792895063529,-4,0,25,17,2,-6,-5,-6
792895063529,1,5,17,0,-7,-3,-4,-1
792895064376,0,1,-12,-15,-4,-2,-1,-2
792895064376,0,-3,1,-2,2,1,1,-2
792895077950,2,0,-19,1,2,4,4,4
792895077950,-1,-4,-26,-19,-2,-1,2,1
792895086217,0,-1,20,20,-2,0,-1,1
792895086217,-2,2,3,-9,-6,-3,-3,-3
792895100321,-1,-2,-5,-17,5,-1,-3,-5
792895100321,4,0,2,24,4,3,2,3
792895108607,-1,0,-5,7,0,-3,-2,0
