0.40174,0.49362,0.72332
0.39798,0.49379,0.71576
0.39763,0.49342,0.71519
0.4136,0.4938,0.72356
0.40653,0.49443,0.72313
0.4067,0.49471,0.70792
0.40557,0.49546,0.71231
0.40571,0.49564,0.71855
0.39882,0.49262,0.71823
0.39877,0.4926,0.73404
0.39689,0.49747,0.7196
0.39674,0.49753,0.71916
0.40363,0.49558,0.73108
0.40366,0.49549,0.73103
0.40371,0.50132,0.73787
0.40168,0.50149,0.73792
0.40182,0.49562,0.74273
0.39489,0.49544,0.74287
0.39684,0.50131,0.74278
0.39661,0.50145,0.74284
0.4122,0.50133,0.74276
0.40785,0.50242,0.74566
0.40728,0.50223,0.74583
0.41441,0.51096,0.74187
0.41426,0.5113,0.74182
0.41926,0.50822,0.74178
0.41918,0.50826,0.74193
0.42228,0.50723,0.73515
0.42189,0.50732,0.73483
0.43747,0.50344,0.73785
0.43793,0.50326,0.73788
0.44156,0.5043,0.74156
0.44181,0.50431,0.74212
0.44541,0.50338,0.7331
0.44588,0.50325,0.73316
0.44266,0.50522,0.72356
0.44298,0.50536,0.72304
0.4315,0.49794,0.72421
0.43047,0.49679,0.72426
0.44604,0.51283,0.71773
0.44451,0.50664,0.71691
0.42831,0.50609,0.72683
0.43352,0.50448,0.7272
0.43414,0.50416,0.72705
0.43372,0.50436,0.72711
0.43416,0.5042,0.72712
0.43004,0.50434,0.72525
0.43009,0.50415,0.725
0.42892,0.50708,0.72791
0.42933,0.50726,0.72821
0.42059,0.50626,0.72434
0.42016,0.50618,0.72399
0.41402,0.50453,0.72517
0.41272,0.50381,0.72498
0.41942,0.511,0.72446
0.41853,0.51074,0.72342
0.43164,0.51954,0.73903
0.43141,0.51983,0.74009
0.4469,0.52107,0.73353
0.44154,0.52009,0.732
0.44032,0.53594,0.74375
0.44015,0.53195,0.74249
0.43936,0.53685,0.76452
0.44444,0.53771,0.7641
0.44487,0.53743,0.7947
0.43923,0.53393,0.78428
0.43855,0.53318,0.76603
0.43108,0.54377,0.77715
0.39947,0.56053,0.79426
0.40275,0.55057,0.78938
0.40669,0.54778,0.80388
0.38161,0.56762,0.80748
0.38226,0.56925,0.80726
0.3556,0.56655,0.79368
0.35312,0.56717,0.7761
0.3563,0.55955,0.77948
0.35776,0.55842,0.77981
0.34315,0.5653,0.77822
0.34453,0.56608,0.77703
0.31708,0.56293,0.78806
0.31625,0.563,0.78818
0.2989,0.55521,0.80087
0.29932,0.55265,0.80304
0.26897,0.56895,0.8006
0.27624,0.56629,0.8023
0.2799,0.56557,0.78846
0.26801,0.56942,0.78708
0.25219,0.58516,0.79668
0.26054,0.58495,0.80064
0.26516,0.58405,0.76907
0.24711,0.582,0.77309
0.24899,0.58075,0.77575
0.22661,0.58769,0.77858
0.22713,0.58849,0.79582
0.20208,0.5887,0.78816
0.20115,0.58995,0.78489
0.17655,0.58254,0.80286
0.1735,0.58293,0.80447
0.16381,0.57418,0.80484
0.16192,0.57362,0.80512
0.1547,0.573,0.80677
0.15286,0.57498,0.80734
0.1538,0.55793,0.80059
0.14501,0.55765,0.79752
0.12758,0.54272,0.81558
0.12803,0.54152,0.81664
0.11256,0.52855,0.82614
0.11502,0.52579,0.82824
0.10234,0.52696,0.82711
0.096322,0.52961,0.82713
0.099523,0.53127,0.82619
0.082422,0.52666,0.82054
0.080825,0.52692,0.8024
0.07876,0.52309,0.80737
0.07772,0.52257,0.79346
0.081556,0.52422,0.78907
0.082634,0.52532,0.78901
0.077467,0.51988,0.80018
0.07754,0.52043,0.80313
0.070441,0.5118,0.80341
0.068865,0.51113,0.80746
0.068262,0.50507,0.78095
0.066353,0.50395,0.77594
0.075472,0.50023,0.78301
0.076128,0.49869,0.78146
0.081035,0.49828,0.79366
0.08271,0.49581,0.79614
0.081377,0.51118,0.79436
0.084408,0.50589,0.79667
0.083136,0.48675,0.78525
0.087975,0.49398,0.78475
0.07339,0.49936,0.78502
0.070544,0.5017,0.78943
0.071725,0.48614,0.75855
0.069729,0.49025,0.76079
0.068501,0.49356,0.75233
0.078605,0.49587,0.74236
0.080737,0.51462,0.77662
0.079017,0.50349,0.76983
0.079165,0.50004,0.7677
0.079926,0.50485,0.76143
0.080195,0.50534,0.75959
0.080158,0.50243,0.76225
0.079693,0.50234,0.77783
0.090524,0.49879,0.77121
0.09723,0.49821,0.76525
0.073911,0.49516,0.77426
0.073614,0.49382,0.76932
0.057562,0.49336,0.79588
0.056641,0.49107,0.79655
0.041335,0.4976,0.81902
0.039635,0.49541,0.82287
0.025986,0.51143,0.82662
0.023743,0.50537,0.82356
0.024071,0.50196,0.85359
0.021084,0.51075,0.85597
-0.02441,0.52808,0.87212
-0.027517,0.52916,0.87726
-0.018401,0.544,0.88736
-0.039008,0.54062,0.89633
-0.039249,0.53704,0.89081
-0.047037,0.54189,0.9069
-0.047302,0.55532,0.89326
-0.055912,0.56039,0.89467
-0.058073,0.55417,0.89768
-0.059073,0.57794,0.89764
-0.059445,0.57933,0.89928
-0.06221,0.59005,0.90086
-0.061835,0.5891,0.90475
-0.069123,0.60604,0.88798
-0.070374,0.6052,0.88353
-0.070754,0.62836,0.89023
-0.071378,0.62849,0.89132
-0.088347,0.65775,0.88835
-0.089294,0.65947,0.88785
-0.10241,0.68405,0.89234
-0.10117,0.69004,0.89785
-0.12892,0.70188,0.88005
-0.131,0.71157,0.88608
-0.12181,0.74327,0.88587
-0.1466,0.74087,0.88561
-0.16455,0.76394,0.83387
-0.16726,0.77513,0.82457
-0.16225,0.76952,0.80335
-0.17853,0.77464,0.78533
-0.17793,0.77262,0.7943
-0.19533,0.77972,0.76099
-0.19774,0.78291,0.74017
-0.21004,0.78074,0.74351
-0.21295,0.78795,0.75444
-0.21824,0.7618,0.71087
-0.21679,0.76334,0.70182
-0.23297,0.73898,0.69806
-0.22587,0.74271,0.69798
-0.23323,0.70089,0.67556
-0.23412,0.70024,0.66621
-0.24867,0.6455,0.67698
-0.24953,0.62848,0.68126
-0.27651,0.59122,0.66548
-0.28601,0.58191,0.66108
-0.30737,0.57848,0.64721
-0.32945,0.56577,0.65261
-0.32138,0.57019,0.60992
-0.347,0.56443,0.60329
-0.34809,0.56201,0.59911
-0.36239,0.57085,0.58723
-0.36219,0.55811,0.60859
-0.38275,0.55711,0.59839
-0.38554,0.56095,0.59508
-0.40567,0.55651,0.60059
-0.41165,0.55465,0.60743
-0.4208,0.56397,0.58572
-0.42342,0.56745,0.5852
-0.43296,0.56772,0.56376
-0.4327,0.571,0.5588
-0.44849,0.56695,0.54565
-0.44564,0.57143,0.54076
-0.47322,0.55488,0.52918
-0.47571,0.55298,0.52034
-0.48458,0.53225,0.53466
-0.48791,0.52937,0.54125
-0.49636,0.51603,0.52479
-0.5042,0.51085,0.52326
-0.49792,0.48261,0.50906
-0.5185,0.47313,0.50374
-0.55251,0.44968,0.47623
-0.55711,0.43913,0.47332
-0.54666,0.45077,0.4967
-0.57118,0.42808,0.4919
-0.57283,0.4271,0.49017
-0.58635,0.41468,0.47967
-0.58724,0.41066,0.44267
-0.607,0.40396,0.44552
-0.61468,0.39635,0.44974
-0.6222,0.40816,0.45505
-0.63139,0.40853,0.45887
-0.62441,0.41543,0.46071
-0.63089,0.41942,0.46423
-0.61208,0.4156,0.45854
-0.61093,0.41701,0.4559
-0.59748,0.41495,0.45921
-0.59156,0.41463,0.45536
-0.57591,0.39454,0.47054
-0.5773,0.39811,0.47679
-0.55511,0.37065,0.50341
-0.53882,0.36779,0.51286
-0.5445,0.36481,0.51014
-0.53822,0.34732,0.51085
-0.54054,0.35369,0.52415
-0.53515,0.32829,0.52784
-0.53637,0.29409,0.53458
-0.53154,0.27943,0.54846
-0.53517,0.28706,0.53753
-0.51608,0.26377,0.56654
-0.5103,0.26393,0.56424
-0.5042,0.24154,0.60435
-0.50077,0.24088,0.61943
-0.49573,0.21015,0.62807
-0.49287,0.20201,0.6362
-0.49257,0.18076,0.64152
-0.49211,0.17368,0.64588
-0.47079,0.15101,0.65079
-0.48379,0.14562,0.65065
-0.46347,0.15347,0.66261
-0.45015,0.15015,0.66003
-0.45395,0.14078,0.69222
-0.4527,0.12823,0.70755
-0.42641,0.11511,0.7031
-0.41263,0.11025,0.70603
-0.39447,0.11473,0.72973
-0.37174,0.11356,0.73412
-0.39069,0.128,0.75518
-0.34426,0.13728,0.77499
-0.34403,0.13479,0.78234
-0.30175,0.14808,0.79317
-0.29524,0.17663,0.76895
-0.25283,0.19906,0.77887
-0.2402,0.18965,0.77222
-0.20181,0.2255,0.80879
-0.18331,0.23535,0.81882
-0.15816,0.25161,0.83799
-0.13939,0.26311,0.84651
-0.12817,0.26662,0.86488
-0.11404,0.27485,0.8771
-0.10975,0.2755,0.88229
-0.09483,0.28602,0.88839
-0.095848,0.26819,0.89505
-0.097205,0.26945,0.89988
-0.085007,0.26417,0.90379
-0.081811,0.25815,0.90353
-0.088187,0.26042,0.917
-0.083038,0.25962,0.91411
-0.086104,0.25913,0.9061
-0.06943,0.26147,0.91026
-0.032996,0.25877,0.922
-0.025105,0.26271,0.9281
-0.032652,0.24982,0.92061
-0.016795,0.28653,0.93009
-0.00822,0.28881,0.9268
-0.01214,0.33101,0.94449
-0.0043667,0.35274,0.95452
-0.024665,0.36306,0.95481
-0.029841,0.37651,0.96609
-0.040179,0.38392,0.94715
-0.046346,0.39746,0.94674
-0.052444,0.39148,0.92806
-0.065479,0.39408,0.91617
-0.045311,0.39115,0.91788
-0.04142,0.38956,0.91177
-0.032858,0.39237,0.91581
-0.017168,0.3877,0.91455
-0.018349,0.40598,0.93438
-0.0040406,0.4037,0.9279
0.031438,0.43011,0.93289
0.03917,0.44005,0.95206
0.026236,0.48366,0.92203
0.052241,0.51827,0.91458
0.063955,0.49569,0.92481
0.059812,0.55191,0.91621
0.058487,0.63471,0.93408
0.06637,0.64991,0.92886
0.071172,0.64238,0.92596
0.071325,0.64841,0.91033
0.072099,0.65314,0.89531
0.072927,0.63248,0.89741
0.067988,0.58135,0.86269
0.086643,0.55922,0.85418
0.098322,0.56886,0.85628
0.094582,0.54402,0.86557
0.095893,0.53216,0.88304
