timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
788881130971,-2,-6,7,51,6,-2,-3,-2
788881130971,2,2,-11,-46,-7,5,3,3
788881132635,1,0,-8,-19,16,-2,0,0
788881132635,1,0,-2,4,-48,-13,-3,-1
788881135193,-1,-2,-3,-10,-4,-6,-1,-2
788881135193,-2,-3,2,12,15,2,-2,-3
788881136469,-3,3,8,15,4,5,3,-1
788881136469,2,6,8,0,34,12,5,2
788881146918,-3,0,5,2,-15,-2,-1,-3
788881146918,2,1,4,14,-13,-3,2,1
788881155514,-7,-16,-18,-19,-3,-6,-6,-4
788881155514,2,-3,-14,-13,-6,-2,2,1
788881158490,-4,-4,-8,-11,0,-2,-3,-2
788881158490,-1,4,5,-17,7,-1,0,-1
788881167004,3,6,8,21,-8,0,0,1
788881167004,-6,-4,12,47,8,-3,-4,-4
788881180377,2,6,-7,-44,-8,8,7,2
788881180377,6,0,-18,-54,12,2,0,7
788881196771,-2,-11,-2,25,5,-8,-12,-4
788881196771,-1,0,9,29,-25,-7,-3,-4
788881198355,5,10,17,32,9,0,3,5
788881198355,-5,-5,-7,-18,5,0,-1,-5
788881219899,3,-1,-5,-25,-9,2,1,3
788881219899,1,-1,-3,-2,31,5,2,0
788881258669,2,8,7,0,-17,4,7,3
788881258669,-7,-2,0,1,-7,0,-1,-5
788881259501,-1,2,-1,-15,3,4,1,0
788881259501,-1,1,2,-3,-1,2,2,0
788881260488,-8,-13,-9,3,13,-7,-10,-6
788881260488,3,7,2,0,-14,2,6,3
788881262953,-2,1,5,10,-6,0,0,-3
788881262953,1,0,-3,-11,17,1,-2,1
788881271505,-1,-5,-3,4,-7,-4,-6,-2
788881271505,3,-1,-4,-7,-4,-3,0,2
788881279204,-3,-6,-1,7,-4,-4,-2,-5
788881279204,0,6,1,-10,-1,4,4,1
788881293600,1,2,-7,-34,-1,1,0,1
788881293600,-2,-3,3,14,7,-4,-7,-1
788881300436,5,3,4,5,0,-1,3,5
788881300436,-4,-5,-3,13,4,-4,-2,-5
788881308573,-3,-3,-2,0,-17,-3,-2,-2
788881308573,2,9,6,-6,9,4,7,2
788881331801,-2,-2,-3,-5,-1,-2,-3,-2
788881331801,1,3,4,7,3,1,2,1
788881332386,-3,-1,4,7,5,-1,-1,-4
788881332386,1,-3,2,2,0,0,-1,1
788881346130,3,4,-2,3,2,2,4,1
788881346130,2,-3,-7,-10,-9,-5,-1,1
788881346655,0,0,-4,-5,0,1,2,0
788881346655,-4,-12,-9,-4,-3,-4,-8,-7
788881369257,3,6,3,-3,2,2,0,2
788881369257,-2,-3,-2,-4,-9,0,-3,-1
788881369840,2,7,7,11,5,2,7,2
788881369840,-4,-1,-1,-1,3,-1,-2,-6
788881391805,-1,-3,1,0,-2,-2,-3,-1
788881391805,3,4,2,0,-3,1,4,2
788881392411,-2,0,2,5,4,1,-1,1
788881392411,-1,-3,-6,-6,-2,-2,-1,0
788881405912,2,3,-1,-3,1,2,2,2
788881405912,-3,-3,1,5,-1,-1,-2,-3
788881406708,1,-3,-4,-3,0,-1,0,0
788881406708,0,0,-2,-4,-1,-2,0,-1
788881429298,-2,-4,-5,-1,-2,-3,-4,-2
788881429298,2,2,3,0,2,2,1,2
788881429859,-2,-1,1,1,4,1,1,-2
788881429859,2,-1,-1,4,-4,-1,0,-1
788881459277,-2,-3,-4,-6,-8,-6,-3,-1
788881459277,-3,-3,0,-3,0,-2,-2,-3
788881459860,-2,-3,-2,-2,0,0,1,-2
788881459860,0,2,6,3,8,4,4,2
788881466111,-3,-2,1,16,26,3,0,-3
788881466111,2,-2,-1,-10,-35,-1,-1,2
788881466673,0,-5,-8,-9,10,-5,-4,1
788881466673,-3,-5,-7,11,-13,-6,-3,-2
788881488312,0,3,5,-31,-3,-1,-1,-1
788881488312,2,4,-4,-11,7,1,-2,2
788881496166,-3,-9,-13,-5,-8,-6,-8,-5
788881496166,10,11,5,3,15,5,6,8
788881511586,-4,0,0,19,-1,1,-2,-5
788881511586,-4,3,11,12,2,1,2,-2
788881512378,2,9,8,1,1,6,4,4
788881512378,-4,-2,-6,-2,-1,0,0,-1
788881525873,-1,-2,-7,-6,-12,-2,-1,-1
