0.000000000000000000e+00;9.797313797313796924e-01;1.357753357753357648e-01;2.021978021978022011e-01
1.000000000000000000e+00;9.846153846153846700e-01;1.435897435897435792e-01;1.973137973137973067e-01
2.000000000000000000e+00;9.836385836385835857e-01;1.396825396825396859e-01;2.119658119658119622e-01
3.000000000000000000e+00;9.826617826617826124e-01;1.494505494505494470e-01;2.197802197802197766e-01
4.000000000000000000e+00;9.758241758241757990e-01;1.523809523809523947e-01;2.246642246642246710e-01
5.000000000000000000e+00;9.846153846153846700e-01;1.592185592185592080e-01;2.119658119658119622e-01
6.000000000000000000e+00;9.865689865689866167e-01;1.660561660561660491e-01;1.894993894993894923e-01
7.000000000000000000e+00;9.894993894993895367e-01;1.787545787545787579e-01;2.051282051282051211e-01
8.000000000000000000e+00;9.914529914529914834e-01;1.650793650793650758e-01;2.178266178266178299e-01
9.000000000000000000e+00;9.875457875457875900e-01;1.709401709401709435e-01;2.354090354090354054e-01
1.000000000000000000e+01;9.797313797313796924e-01;1.699633699633699702e-01;2.383394383394383531e-01
1.100000000000000000e+01;9.826617826617826124e-01;1.533577533577533680e-01;2.168498168498168566e-01
1.200000000000000000e+01;1.005128205128205110e+00;1.494505494505494470e-01;2.285714285714285643e-01
1.300000000000000000e+01;9.846153846153846700e-01;1.299145299145299248e-01;2.178266178266178299e-01
1.400000000000000000e+01;9.709401709401709324e-01;1.318681318681318715e-01;2.168498168498168566e-01
1.500000000000000000e+01;9.836385836385835857e-01;1.338217338217338181e-01;2.383394383394383531e-01
1.600000000000000000e+01;9.865689865689866167e-01;1.396825396825396859e-01;2.637362637362637430e-01
1.700000000000000000e+01;9.680097680097680124e-01;1.514041514041513936e-01;2.520146520146520075e-01
1.800000000000000000e+01;9.504273504273503814e-01;1.553113553113553147e-01;2.227106227106227243e-01
1.900000000000000000e+01;9.494505494505494081e-01;1.670329670329670224e-01;2.256410256410256443e-01
2.000000000000000000e+01;9.699633699633699591e-01;1.953601953601953600e-01;2.148962148962149099e-01
2.100000000000000000e+01;9.601953601953602258e-01;1.807081807081807046e-01;2.578754578754579030e-01
2.200000000000000000e+01;9.787545787545787190e-01;1.660561660561660491e-01;2.578754578754579030e-01
2.300000000000000000e+01;9.660561660561660657e-01;1.504273504273504203e-01;2.236874236874236976e-01
2.400000000000000000e+01;9.689865689865689857e-01;1.367521367521367659e-01;2.539682539682539542e-01
2.500000000000000000e+01;9.728937728937728791e-01;1.260073260073260037e-01;2.617826617826617963e-01
2.600000000000000000e+01;9.689865689865689857e-01;1.123321123321123355e-01;2.549450549450549275e-01
2.700000000000000000e+01;9.543345543345543858e-01;1.152625152625152694e-01;2.285714285714285643e-01
2.800000000000000000e+01;9.592185592185592524e-01;1.191697191697191766e-01;2.500610500610500608e-01
2.900000000000000000e+01;9.592185592185592524e-01;1.269841269841269771e-01;2.520146520146520075e-01
3.000000000000000000e+01;9.728937728937728791e-01;1.435897435897435792e-01;2.393162393162393264e-01
3.100000000000000000e+01;9.973137973137973233e-01;1.416361416361416325e-01;2.442002442002441931e-01
3.200000000000000000e+01;9.797313797313796924e-01;1.562881562881562880e-01;2.490842490842490875e-01
3.300000000000000000e+01;9.885225885225885634e-01;1.621489621489621558e-01;2.227106227106227243e-01
3.400000000000000000e+01;9.924297924297924567e-01;1.601953601953602091e-01;2.588522588522588763e-01
3.500000000000000000e+01;9.865689865689866167e-01;1.582417582417582347e-01;2.256410256410256443e-01
3.600000000000000000e+01;9.963369963369963500e-01;1.621489621489621558e-01;2.148962148962149099e-01
3.700000000000000000e+01;9.904761904761905100e-01;1.553113553113553147e-01;2.500610500610500608e-01
3.800000000000000000e+01;9.836385836385835857e-01;1.641025641025641024e-01;2.197802197802197766e-01
3.900000000000000000e+01;9.846153846153846700e-01;1.553113553113553147e-01;2.168498168498168566e-01
4.000000000000000000e+01;9.875457875457875900e-01;1.543345543345543414e-01;2.217338217338217232e-01
4.100000000000000000e+01;9.973137973137973233e-01;1.455433455433455536e-01;2.344322344322344320e-01
4.200000000000000000e+01;9.963369963369963500e-01;1.533577533577533680e-01;2.471306471306471408e-01
4.300000000000000000e+01;9.894993894993895367e-01;1.631257631257631291e-01;2.344322344322344320e-01
4.400000000000000000e+01;9.641025641025641191e-01;1.728937728937728902e-01;2.227106227106227243e-01
4.500000000000000000e+01;9.914529914529914834e-01;1.836385836385836523e-01;2.227106227106227243e-01
4.600000000000000000e+01;9.758241758241757990e-01;1.953601953601953600e-01;2.041514041514041478e-01
4.700000000000000000e+01;9.709401709401709324e-01;2.139194139194139088e-01;2.051282051282051211e-01
4.800000000000000000e+01;9.855921855921856434e-01;2.275946275946275910e-01;1.934065934065934134e-01
4.900000000000000000e+01;1.006105006105006083e+00;2.217338217338217232e-01;1.894993894993894923e-01
5.000000000000000000e+01;1.003174603174603163e+00;1.953601953601953600e-01;1.728937728937728902e-01
5.100000000000000000e+01;9.826617826617826124e-01;2.148962148962149099e-01;1.992673992673992811e-01
5.200000000000000000e+01;9.719169719169719057e-01;2.158730158730158832e-01;1.914529914529914667e-01
5.300000000000000000e+01;9.846153846153846700e-01;2.129426129426129355e-01;1.894993894993894923e-01
5.400000000000000000e+01;9.885225885225885634e-01;1.934065934065934134e-01;1.904761904761904656e-01
5.500000000000000000e+01;9.875457875457875900e-01;2.031746031746031744e-01;2.178266178266178299e-01
5.600000000000000000e+01;9.894993894993895367e-01;2.021978021978022011e-01;2.275946275946275910e-01
5.700000000000000000e+01;1.009035409035409003e+00;1.885225885225885190e-01;2.168498168498168566e-01
5.800000000000000000e+01;1.005128205128205110e+00;2.109890109890109888e-01;2.227106227106227243e-01
5.900000000000000000e+01;1.006105006105006083e+00;1.934065934065934134e-01;2.178266178266178299e-01
6.000000000000000000e+01;9.904761904761905100e-01;2.021978021978022011e-01;1.709401709401709435e-01
6.100000000000000000e+01;1.011965811965811923e+00;1.885225885225885190e-01;1.777777777777777846e-01
6.200000000000000000e+01;9.846153846153846700e-01;1.973137973137973067e-01;1.680097680097680235e-01
6.300000000000000000e+01;9.982905982905982967e-01;1.787545787545787579e-01;1.748473748473748368e-01
6.400000000000000000e+01;1.004151404151404137e+00;1.689865689865689968e-01;1.631257631257631291e-01
6.500000000000000000e+01;9.982905982905982967e-01;1.885225885225885190e-01;1.885225885225885190e-01
6.600000000000000000e+01;9.738705738705738524e-01;1.758241758241758379e-01;1.904761904761904656e-01
6.700000000000000000e+01;9.768009768009767724e-01;1.748473748473748368e-01;1.914529914529914667e-01
6.800000000000000000e+01;9.797313797313796924e-01;1.660561660561660491e-01;1.660561660561660491e-01
6.900000000000000000e+01;1.019780219780219710e+00;1.963369963369963334e-01;1.338217338217338181e-01
7.000000000000000000e+01;1.017826617826617763e+00;1.865689865689865723e-01;1.289377289377289515e-01
7.100000000000000000e+01;1.021733821733821657e+00;1.973137973137973067e-01;1.377289377289377392e-01
7.200000000000000000e+01;1.038339438339438425e+00;1.768009768009768112e-01;1.543345543345543414e-01
7.300000000000000000e+01;1.005128205128205110e+00;1.494505494505494470e-01;2.295482295482295376e-01
7.400000000000000000e+01;1.002197802197802190e+00;1.211233211233211232e-01;1.719169719169719168e-01
7.500000000000000000e+01;9.992673992673992700e-01;1.201465201465201499e-01;2.148962148962149099e-01
7.600000000000000000e+01;9.797313797313796924e-01;1.162393162393162427e-01;1.894993894993894923e-01
7.700000000000000000e+01;9.807081807081806657e-01;1.162393162393162427e-01;1.953601953601953600e-01
7.800000000000000000e+01;9.670329670329670391e-01;1.289377289377289515e-01;2.070818070818070955e-01
7.900000000000000000e+01;9.474969474969474614e-01;1.435897435897435792e-01;1.797313797313797312e-01
8.000000000000000000e+01;9.621489621489621724e-01;1.631257631257631291e-01;1.699633699633699702e-01
8.100000000000000000e+01;9.689865689865689857e-01;1.777777777777777846e-01;2.197802197802197766e-01
8.200000000000000000e+01;9.797313797313796924e-01;1.758241758241758379e-01;2.178266178266178299e-01
8.300000000000000000e+01;9.885225885225885634e-01;1.914529914529914667e-01;2.178266178266178299e-01
8.400000000000000000e+01;9.826617826617826124e-01;1.953601953601953600e-01;2.168498168498168566e-01
8.500000000000000000e+01;9.846153846153846700e-01;2.002442002442002544e-01;2.031746031746031744e-01
8.600000000000000000e+01;9.836385836385835857e-01;2.012210012210012278e-01;1.885225885225885190e-01
8.700000000000000000e+01;9.797313797313796924e-01;1.894993894993894923e-01;2.324786324786324854e-01
8.800000000000000000e+01;9.601953601953602258e-01;1.670329670329670224e-01;2.383394383394383531e-01
8.900000000000000000e+01;9.445665445665445414e-01;1.504273504273504203e-01;2.568986568986568741e-01
9.000000000000000000e+01;9.504273504273503814e-01;1.426129426129426059e-01;2.568986568986568741e-01
9.100000000000000000e+01;9.533577533577534124e-01;1.357753357753357648e-01;2.139194139194139088e-01
9.200000000000000000e+01;9.396825396825396748e-01;1.465201465201465270e-01;2.275946275946275910e-01
9.300000000000000000e+01;9.455433455433455148e-01;1.728937728937728902e-01;2.412698412698412731e-01
9.400000000000000000e+01;9.523809523809523281e-01;1.953601953601953600e-01;2.275946275946275910e-01
9.500000000000000000e+01;9.738705738705738524e-01;1.992673992673992811e-01;1.894993894993894923e-01
9.600000000000000000e+01;9.650793650793650924e-01;2.100122100122100155e-01;2.168498168498168566e-01
9.700000000000000000e+01;9.670329670329670391e-01;2.002442002442002544e-01;1.924297924297924400e-01
9.800000000000000000e+01;9.719169719169719057e-01;2.119658119658119622e-01;1.924297924297924400e-01
9.900000000000000000e+01;9.807081807081806657e-01;2.041514041514041478e-01;2.080586080586080688e-01
1.000000000000000000e+02;9.816849816849816390e-01;2.070818070818070955e-01;2.061050061050060944e-01
1.010000000000000000e+02;9.934065934065934300e-01;1.992673992673992811e-01;2.266178266178266176e-01
1.020000000000000000e+02;9.748473748473748257e-01;1.855921855921855990e-01;2.207570207570207499e-01
1.030000000000000000e+02;9.885225885225885634e-01;1.758241758241758379e-01;2.109890109890109888e-01
1.040000000000000000e+02;9.865689865689866167e-01;1.670329670329670224e-01;1.924297924297924400e-01
1.050000000000000000e+02;9.885225885225885634e-01;1.709401709401709435e-01;2.129426129426129355e-01
1.060000000000000000e+02;9.797313797313796924e-01;1.680097680097680235e-01;2.422466422466422464e-01
1.070000000000000000e+02;9.787545787545787190e-01;1.963369963369963334e-01;2.256410256410256443e-01
1.080000000000000000e+02;9.914529914529914834e-01;1.885225885225885190e-01;2.324786324786324854e-01
1.090000000000000000e+02;9.865689865689866167e-01;1.973137973137973067e-01;2.109890109890109888e-01
1.100000000000000000e+02;9.865689865689866167e-01;1.982905982905982800e-01;1.689865689865689968e-01
1.110000000000000000e+02;9.894993894993895367e-01;2.041514041514041478e-01;2.002442002442002544e-01
1.120000000000000000e+02;9.748473748473748257e-01;2.061050061050060944e-01;1.885225885225885190e-01
1.130000000000000000e+02;9.826617826617826124e-01;2.178266178266178299e-01;1.777777777777777846e-01
1.140000000000000000e+02;9.738705738705738524e-01;2.119658119658119622e-01;2.139194139194139088e-01
1.150000000000000000e+02;9.807081807081806657e-01;2.061050061050060944e-01;2.119658119658119622e-01
1.160000000000000000e+02;9.748473748473748257e-01;2.002442002442002544e-01;1.836385836385836523e-01
1.170000000000000000e+02;9.816849816849816390e-01;1.894993894993894923e-01;2.109890109890109888e-01
1.180000000000000000e+02;9.894993894993895367e-01;1.846153846153846256e-01;2.158730158730158832e-01
1.190000000000000000e+02;9.797313797313796924e-01;1.816849816849816779e-01;2.324786324786324854e-01
1.200000000000000000e+02;9.601953601953602258e-01;1.660561660561660491e-01;2.207570207570207499e-01
1.210000000000000000e+02;9.650793650793650924e-01;1.709401709401709435e-01;1.982905982905982800e-01
1.220000000000000000e+02;9.973137973137973233e-01;1.611721611721611824e-01;1.748473748473748368e-01
1.230000000000000000e+02;1.010989010989010950e+00;1.709401709401709435e-01;1.855921855921855990e-01
1.240000000000000000e+02;1.001221001221001217e+00;1.953601953601953600e-01;1.943833943833943867e-01
1.250000000000000000e+02;9.787545787545787190e-01;1.826617826617826512e-01;2.012210012210012278e-01
1.260000000000000000e+02;9.768009768009767724e-01;1.934065934065934134e-01;2.207570207570207499e-01
1.270000000000000000e+02;9.680097680097680124e-01;1.904761904761904656e-01;2.178266178266178299e-01
1.280000000000000000e+02;9.904761904761905100e-01;1.934065934065934134e-01;1.514041514041513936e-01
1.290000000000000000e+02;1.003174603174603163e+00;1.904761904761904656e-01;1.484737484737484736e-01
1.300000000000000000e+02;1.010989010989010950e+00;1.904761904761904656e-01;1.641025641025641024e-01
1.310000000000000000e+02;1.009035409035409003e+00;2.168498168498168566e-01;1.289377289377289515e-01
1.320000000000000000e+02;9.855921855921856434e-01;2.139194139194139088e-01;1.816849816849816779e-01
1.330000000000000000e+02;9.924297924297924567e-01;1.885225885225885190e-01;2.021978021978022011e-01
1.340000000000000000e+02;1.000244200244200243e+00;1.807081807081807046e-01;2.246642246642246710e-01
1.350000000000000000e+02;9.807081807081806657e-01;1.865689865689865723e-01;2.031746031746031744e-01
1.360000000000000000e+02;9.699633699633699591e-01;1.797313797313797312e-01;2.188034188034188032e-01
1.370000000000000000e+02;9.611721611721611991e-01;1.631257631257631291e-01;1.982905982905982800e-01
1.380000000000000000e+02;9.650793650793650924e-01;1.465201465201465270e-01;2.217338217338217232e-01
1.390000000000000000e+02;9.533577533577534124e-01;1.514041514041513936e-01;2.061050061050060944e-01
1.400000000000000000e+02;9.758241758241757990e-01;1.631257631257631291e-01;2.021978021978022011e-01
1.410000000000000000e+02;9.738705738705738524e-01;1.777777777777777846e-01;2.100122100122100155e-01
1.420000000000000000e+02;9.709401709401709324e-01;1.748473748473748368e-01;1.953601953601953600e-01
1.430000000000000000e+02;9.748473748473748257e-01;1.992673992673992811e-01;1.660561660561660491e-01
1.440000000000000000e+02;1.000244200244200243e+00;2.002442002442002544e-01;1.455433455433455536e-01
1.450000000000000000e+02;9.943833943833944033e-01;2.012210012210012278e-01;1.347985347985347915e-01
1.460000000000000000e+02;1.003174603174603163e+00;2.002442002442002544e-01;1.387057387057387126e-01
1.470000000000000000e+02;1.002197802197802190e+00;2.148962148962149099e-01;1.347985347985347915e-01
1.480000000000000000e+02;1.003174603174603163e+00;2.139194139194139088e-01;1.504273504273504203e-01
1.490000000000000000e+02;9.826617826617826124e-01;2.061050061050060944e-01;1.865689865689865723e-01
1.500000000000000000e+02;9.953601953601953767e-01;2.031746031746031744e-01;1.719169719169719168e-01
1.510000000000000000e+02;9.748473748473748257e-01;1.953601953601953600e-01;1.709401709401709435e-01
1.520000000000000000e+02;9.514041514041513548e-01;1.572649572649572614e-01;1.963369963369963334e-01
1.530000000000000000e+02;9.631257631257631457e-01;1.465201465201465270e-01;2.139194139194139088e-01
1.540000000000000000e+02;9.533577533577534124e-01;1.514041514041513936e-01;1.973137973137973067e-01
1.550000000000000000e+02;9.728937728937728791e-01;1.553113553113553147e-01;2.178266178266178299e-01
1.560000000000000000e+02;9.738705738705738524e-01;1.592185592185592080e-01;2.168498168498168566e-01
1.570000000000000000e+02;9.601953601953602258e-01;1.719169719169719168e-01;1.934065934065934134e-01
1.580000000000000000e+02;9.758241758241757990e-01;1.943833943833943867e-01;1.836385836385836523e-01
1.590000000000000000e+02;9.934065934065934300e-01;1.992673992673992811e-01;2.051282051282051211e-01
1.600000000000000000e+02;9.787545787545787190e-01;1.982905982905982800e-01;2.051282051282051211e-01
1.610000000000000000e+02;9.523809523809523281e-01;2.012210012210012278e-01;2.041514041514041478e-01
1.620000000000000000e+02;9.533577533577534124e-01;1.953601953601953600e-01;2.139194139194139088e-01
1.630000000000000000e+02;9.650793650793650924e-01;1.885225885225885190e-01;1.836385836385836523e-01
1.640000000000000000e+02;9.758241758241757990e-01;1.982905982905982800e-01;1.670329670329670224e-01
1.650000000000000000e+02;9.650793650793650924e-01;1.963369963369963334e-01;1.514041514041513936e-01
1.660000000000000000e+02;9.943833943833944033e-01;1.758241758241758379e-01;1.846153846153846256e-01
1.670000000000000000e+02;9.973137973137973233e-01;1.641025641025641024e-01;1.943833943833943867e-01
1.680000000000000000e+02;9.865689865689866167e-01;1.533577533577533680e-01;2.051282051282051211e-01
1.690000000000000000e+02;9.914529914529914834e-01;1.455433455433455536e-01;1.914529914529914667e-01
1.700000000000000000e+02;9.807081807081806657e-01;1.582417582417582347e-01;2.148962148962149099e-01
1.710000000000000000e+02;9.641025641025641191e-01;1.494505494505494470e-01;2.119658119658119622e-01
1.720000000000000000e+02;9.797313797313796924e-01;1.572649572649572614e-01;2.227106227106227243e-01
1.730000000000000000e+02;9.855921855921856434e-01;1.650793650793650758e-01;2.324786324786324854e-01
1.740000000000000000e+02;9.875457875457875900e-01;1.963369963369963334e-01;2.236874236874236976e-01
1.750000000000000000e+02;9.641025641025641191e-01;1.934065934065934134e-01;2.197802197802197766e-01
1.760000000000000000e+02;9.641025641025641191e-01;1.875457875457875456e-01;1.963369963369963334e-01
1.770000000000000000e+02;9.865689865689866167e-01;1.924297924297924400e-01;1.631257631257631291e-01
1.780000000000000000e+02;9.885225885225885634e-01;1.914529914529914667e-01;1.621489621489621558e-01
1.790000000000000000e+02;9.826617826617826124e-01;2.041514041514041478e-01;1.748473748473748368e-01
1.800000000000000000e+02;9.992673992673992700e-01;1.992673992673992811e-01;1.699633699633699702e-01
1.810000000000000000e+02;9.934065934065934300e-01;1.885225885225885190e-01;1.562881562881562880e-01
1.820000000000000000e+02;9.826617826617826124e-01;1.855921855921855990e-01;2.080586080586080688e-01
1.830000000000000000e+02;9.807081807081806657e-01;1.650793650793650758e-01;2.119658119658119622e-01
1.840000000000000000e+02;1.005128205128205110e+00;1.680097680097680235e-01;2.315018315018315120e-01
1.850000000000000000e+02;9.719169719169719057e-01;1.504273504273504203e-01;2.041514041514041478e-01
1.860000000000000000e+02;9.836385836385835857e-01;1.601953601953602091e-01;1.680097680097680235e-01
1.870000000000000000e+02;9.689865689865689857e-01;1.728937728937728902e-01;2.061050061050060944e-01
1.880000000000000000e+02;9.797313797313796924e-01;1.836385836385836523e-01;2.188034188034188032e-01
1.890000000000000000e+02;9.787545787545787190e-01;1.797313797313797312e-01;2.109890109890109888e-01
1.900000000000000000e+02;9.699633699633699591e-01;1.855921855921855990e-01;1.885225885225885190e-01
1.910000000000000000e+02;9.973137973137973233e-01;1.934065934065934134e-01;2.158730158730158832e-01
1.920000000000000000e+02;9.875457875457875900e-01;1.855921855921855990e-01;1.885225885225885190e-01
1.930000000000000000e+02;9.904761904761905100e-01;1.846153846153846256e-01;2.236874236874236976e-01
1.940000000000000000e+02;9.855921855921856434e-01;1.894993894993894923e-01;2.061050061050060944e-01
1.950000000000000000e+02;9.728937728937728791e-01;1.738705738705738635e-01;2.080586080586080688e-01
1.960000000000000000e+02;9.738705738705738524e-01;1.670329670329670224e-01;1.934065934065934134e-01
1.970000000000000000e+02;9.758241758241757990e-01;1.621489621489621558e-01;1.885225885225885190e-01
1.980000000000000000e+02;9.807081807081806657e-01;1.650793650793650758e-01;2.070818070818070955e-01
1.990000000000000000e+02;9.894993894993895367e-01;1.631257631257631291e-01;2.227106227106227243e-01
2.000000000000000000e+02;9.601953601953602258e-01;1.660561660561660491e-01;2.119658119658119622e-01
2.010000000000000000e+02;9.748473748473748257e-01;1.719169719169719168e-01;1.992673992673992811e-01
2.020000000000000000e+02;9.807081807081806657e-01;1.846153846153846256e-01;2.070818070818070955e-01
2.030000000000000000e+02;9.709401709401709324e-01;1.953601953601953600e-01;2.363858363858363787e-01
2.040000000000000000e+02;9.777777777777777457e-01;1.885225885225885190e-01;1.894993894993894923e-01
2.050000000000000000e+02;9.797313797313796924e-01;1.816849816849816779e-01;1.924297924297924400e-01
2.060000000000000000e+02;9.797313797313796924e-01;1.777777777777777846e-01;2.119658119658119622e-01
2.070000000000000000e+02;9.894993894993895367e-01;1.865689865689865723e-01;1.924297924297924400e-01
2.080000000000000000e+02;9.924297924297924567e-01;1.875457875457875456e-01;1.719169719169719168e-01
2.090000000000000000e+02;9.777777777777777457e-01;1.807081807081807046e-01;2.148962148962149099e-01
2.100000000000000000e+02;9.807081807081806657e-01;1.699633699633699702e-01;2.344322344322344320e-01
2.110000000000000000e+02;9.797313797313796924e-01;1.631257631257631291e-01;1.807081807081807046e-01
2.120000000000000000e+02;9.953601953601953767e-01;1.621489621489621558e-01;2.178266178266178299e-01
2.130000000000000000e+02;9.768009768009767724e-01;1.621489621489621558e-01;2.031746031746031744e-01
2.140000000000000000e+02;9.855921855921856434e-01;1.680097680097680235e-01;1.641025641025641024e-01
2.150000000000000000e+02;9.816849816849816390e-01;1.709401709401709435e-01;2.002442002442002544e-01
2.160000000000000000e+02;9.943833943833944033e-01;1.699633699633699702e-01;2.070818070818070955e-01
2.170000000000000000e+02;9.846153846153846700e-01;1.904761904761904656e-01;2.080586080586080688e-01
2.180000000000000000e+02;9.914529914529914834e-01;1.982905982905982800e-01;2.168498168498168566e-01
