timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
792635057690,5,-8,-40,-46,-13,0,4,4
792635057690,5,-7,-114,-113,-109,-9,15,14
792635058546,-1,-4,92,90,2,15,16,14
792635058546,-7,18,103,114,94,9,-9,-6
792635062482,-5,17,-57,-69,41,8,-20,-20
792635062482,4,-8,34,43,-63,-46,-4,0
792635065320,5,-27,20,61,34,15,8,11
792635065320,-7,7,16,68,66,23,-15,-16
792635068896,-10,7,33,-39,30,7,-22,-24
792635068896,-3,1,-53,-27,-19,7,-9,-12
792635080538,13,3,-49,-55,-84,-17,15,13
792635080538,11,-2,18,5,-55,-10,18,20
792635105139,1,-12,-47,-44,-27,-7,11,13
792635105139,-2,-1,1,-96,-4,7,7,5
792635105236,-5,0,8,70,7,1,1,0
792635105236,-6,-8,-32,-102,-10,-4,-5,-6
792635107174,-6,1,5,74,-33,-9,-1,-2
792635107174,-5,-2,56,37,45,4,-7,-3
792635122586,-6,7,-20,-49,28,-3,-15,-14
792635122586,4,-8,-55,-10,-43,-3,1,1
792635128990,4,1,66,59,11,5,11,10
792635128990,-3,-5,-19,-19,46,7,-3,-4
792635140480,-9,15,40,18,6,-7,-18,-17
792635140480,-1,-3,-45,23,-7,-11,-8,-8
792635152546,2,-15,-20,-35,-39,-3,7,7
792635152546,2,5,20,47,33,12,6,3
792635192254,-1,2,11,12,6,3,1,2
792635192254,0,-10,-82,-71,-21,2,3,3
792635193164,0,0,53,91,6,2,3,4
792635193164,1,13,31,40,16,-1,-3,-1
792635193854,-3,-7,-48,-64,-20,-9,-6,-3
792635193854,3,8,54,109,13,2,3,0
792635205068,0,5,-3,-29,14,4,-3,-3
792635205068,-3,-10,-31,-35,-14,-3,-3,-2
792635206725,3,4,37,1,4,2,2,1
792635206725,-4,1,2,-7,3,-2,-2,-2
792635212081,-1,-8,-40,-28,-7,-2,-1,-1
792635212081,3,2,32,-30,-7,0,-2,2
792635218731,-3,-1,-12,15,-2,-1,0,-1
792635218731,-1,-7,-18,-85,-13,-4,-1,0
792635234466,0,1,10,64,3,1,1,0
792635234466,0,-4,-24,-107,-8,0,1,3
792635241266,-1,-1,5,104,2,0,-1,-2
792635241266,-1,7,49,59,26,2,-4,-3
792635248737,-3,-5,-17,-68,-18,-4,-6,-6
792635248737,-1,-8,-25,-2,10,-1,4,0
792635263924,3,1,2,-14,2,5,5,3
