timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
790519791243,-2,0,4,-29,5,0,-3,0
790519791243,0,2,-2,-9,-5,-2,-2,0
790519792081,4,2,-4,36,-2,0,-1,2
790519792081,1,-5,-24,-18,-39,-1,-1,1
790519792911,-10,-6,4,14,17,-10,-7,-7
790519792911,1,3,2,-40,1,2,2,-1
790519795629,5,13,32,-94,8,11,4,3
790519795629,3,0,0,105,35,3,-1,3
790519803573,-7,-16,-31,36,-10,0,-3,-4
790519803573,-1,3,3,-20,-15,-1,1,0
790519811498,-3,1,4,-6,43,1,2,-3
790519811498,-4,-1,-10,-51,-23,-6,1,-2
790519817803,7,4,8,-7,19,1,5,5
790519817803,-10,-9,-16,-21,-28,-3,-5,-6
790519834037,5,2,6,31,12,3,3,3
790519834037,-1,4,25,-32,-34,-1,-2,0
790519841712,4,5,-3,-5,9,0,1,2
790519841712,7,-6,-7,54,26,-2,0,5
790519855288,-17,-12,-2,37,-15,-4,-8,-8
790519855288,-5,0,3,-8,23,-1,-1,-5
790519864755,6,11,4,-114,-64,-5,1,2
790519864755,12,12,8,68,21,6,4,5
790519878916,-4,-16,-30,31,21,1,-4,-2
790519878916,-12,-4,3,-11,-4,-8,-7,-6
790519919533,-1,-2,8,6,1,-6,-3,0
790519919533,-6,-11,-22,48,-7,-4,-4,-3
790519920256,-7,-6,-13,-38,0,-4,-4,-3
790519920256,-2,0,6,16,7,3,-1,-1
790519924009,5,12,29,-20,-5,0,2,0
790519924009,9,2,-11,18,6,5,5,7
790519924692,-8,-9,-18,-31,2,-5,-3,-6
790519924692,0,-6,-9,-41,-7,4,2,-2
790519938188,3,5,17,54,-2,6,1,1
790519938188,1,2,-7,15,3,-5,-3,1
790519939021,-11,0,17,28,0,-6,-5,-6
790519939021,4,1,-6,-19,-1,-1,2,4
790519946594,-5,-5,-9,-36,-9,0,1,-3
790519946594,3,2,-3,-59,-31,3,2,1
790519960740,11,2,-18,27,45,3,0,5
790519960740,-11,-8,3,29,2,0,-5,-6
790519967545,-13,-6,-4,38,12,-6,-6,-6
790519967545,-2,0,2,-74,-13,-2,0,-1
790519992062,4,5,20,-2,-23,-3,3,1
790519992062,7,7,12,48,8,2,2,2
790519993779,5,-2,-28,3,2,4,0,3
790519993779,-9,-4,7,6,19,-3,-4,-7
790520005022,2,-3,-5,-84,-10,2,2,2
790520005022,4,1,-11,13,-18,-7,-3,1
790520014104,-3,-9,-9,12,7,-4,-1,-2
790520014104,-5,1,20,67,47,3,-2,-5
790520036529,-1,-2,-2,4,-17,-2,-1,0
790520036529,2,4,12,2,6,3,3,3
790520038018,2,7,5,-56,-30,-4,0,2
790520038018,5,-2,-18,-33,-4,1,2,4
790520051381,-4,-3,5,33,-1,1,-2,-3
790520051381,-2,0,2,11,1,-4,-1,-3
790520052998,-1,-5,-8,-4,6,-2,-2,-1
