Ver. 2.0
CustomSeparator  
d_time double-matrix*1*8 #
3454.214851 -4.000000 -4.000000 -11.000000 -60.000000 8.000000 1.000000 0.000000 -3.000000
3454.260966 0.000000 2.000000 9.000000 9.000000 9.000000 -4.000000 -3.000000 -2.000000
3454.297718 0.000000 -4.000000 -15.000000 -8.000000 -32.000000 -19.000000 -8.000000 -3.000000
3454.336111 2.000000 4.000000 6.000000 8.000000 18.000000 4.000000 1.000000 0.000000
3454.366378 -1.000000 -1.000000 -2.000000 17.000000 20.000000 2.000000 -2.000000 -3.000000
3454.403054 1.000000 2.000000 6.000000 -5.000000 6.000000 -2.000000 -2.000000 0.000000
3454.430960 2.000000 2.000000 2.000000 5.000000 20.000000 0.000000 -2.000000 0.000000
3454.484539 5.000000 -2.000000 -1.000000 7.000000 16.000000 10.000000 5.000000 2.000000
3454.518411 -4.000000 -4.000000 -13.000000 -30.000000 2.000000 -4.000000 1.000000 -3.000000
3454.548028 0.000000 0.000000 -1.000000 -4.000000 -1.000000 -3.000000 -2.000000 -1.000000
3454.592147 -1.000000 2.000000 2.000000 16.000000 -2.000000 5.000000 2.000000 -2.000000
3454.630344 1.000000 2.000000 -1.000000 9.000000 3.000000 11.000000 3.000000 1.000000
3454.661239 1.000000 4.000000 6.000000 0.000000 4.000000 8.000000 2.000000 3.000000
3454.697653 2.000000 5.000000 7.000000 20.000000 9.000000 -1.000000 -1.000000 -2.000000
3454.734855 -3.000000 -3.000000 0.000000 -16.000000 -4.000000 -16.000000 -8.000000 -2.000000
3454.758413 2.000000 3.000000 1.000000 1.000000 13.000000 9.000000 2.000000 0.000000
3454.801924 1.000000 4.000000 2.000000 -16.000000 -20.000000 -4.000000 2.000000 -1.000000
3454.820027 -4.000000 -3.000000 -5.000000 -16.000000 -6.000000 5.000000 -1.000000 -2.000000
3454.863927 4.000000 3.000000 6.000000 -62.000000 -7.000000 8.000000 2.000000 2.000000
3454.899376 -2.000000 0.000000 1.000000 27.000000 13.000000 -1.000000 -1.000000 0.000000
3454.944117 0.000000 -3.000000 -19.000000 -3.000000 -5.000000 -4.000000 0.000000 2.000000
3454.979916 -10.000000 -13.000000 -8.000000 16.000000 -5.000000 -7.000000 -3.000000 -3.000000
3455.009736 4.000000 0.000000 21.000000 17.000000 8.000000 16.000000 6.000000 2.000000
3455.151004 -2.000000 -9.000000 -38.000000 -34.000000 -4.000000 -5.000000 -2.000000 -2.000000
3455.177574 -3.000000 7.000000 22.000000 -7.000000 -4.000000 6.000000 4.000000 -2.000000
3455.214278 -1.000000 3.000000 13.000000 -7.000000 -1.000000 -1.000000 0.000000 1.000000
3455.262759 -5.000000 -9.000000 4.000000 41.000000 -2.000000 -2.000000 -3.000000 -1.000000
3455.297196 2.000000 -7.000000 15.000000 22.000000 2.000000 2.000000 1.000000 0.000000
3455.340908 5.000000 -2.000000 -22.000000 -49.000000 -11.000000 -1.000000 2.000000 0.000000
3455.367410 0.000000 1.000000 -2.000000 1.000000 -2.000000 -8.000000 -4.000000 -2.000000
3455.412567 5.000000 7.000000 -1.000000 -13.000000 -9.000000 1.000000 0.000000 3.000000
3455.495702 -3.000000 0.000000 -4.000000 -15.000000 11.000000 -1.000000 1.000000 2.000000
3455.550160 1.000000 5.000000 -5.000000 -2.000000 -1.000000 4.000000 4.000000 -1.000000
3455.578780 2.000000 2.000000 0.000000 -7.000000 -4.000000 -3.000000 1.000000 -1.000000
3455.609585 5.000000 18.000000 15.000000 29.000000 29.000000 6.000000 1.000000 4.000000
3455.660709 -1.000000 15.000000 17.000000 6.000000 -1.000000 1.000000 0.000000 -1.000000
3455.688407 -1.000000 -5.000000 -6.000000 19.000000 -12.000000 -8.000000 -3.000000 -2.000000
3455.709678 3.000000 -2.000000 8.000000 -18.000000 -2.000000 -1.000000 1.000000 -1.000000
3455.746645 0.000000 -10.000000 -2.000000 2.000000 8.000000 0.000000 0.000000 1.000000
3455.774672 -1.000000 -7.000000 -16.000000 -32.000000 -2.000000 4.000000 7.000000 6.000000
3455.815856 2.000000 6.000000 -11.000000 7.000000 -12.000000 -4.000000 -1.000000 0.000000
3455.836174 0.000000 -4.000000 4.000000 -9.000000 -3.000000 2.000000 0.000000 0.000000
3455.862239 1.000000 -2.000000 -20.000000 -26.000000 -6.000000 -4.000000 -2.000000 -5.000000
3455.912785 -3.000000 19.000000 15.000000 29.000000 6.000000 -6.000000 -4.000000 -2.000000
3455.946605 -5.000000 -8.000000 -15.000000 -11.000000 3.000000 0.000000 -3.000000 -4.000000
3455.971793 -2.000000 -2.000000 11.000000 18.000000 9.000000 7.000000 3.000000 1.000000
3456.017595 4.000000 27.000000 -19.000000 12.000000 -3.000000 1.000000 1.000000 0.000000
3456.053666 0.000000 17.000000 -3.000000 21.000000 1.000000 -3.000000 -2.000000 0.000000
3456.115544 8.000000 10.000000 3.000000 6.000000 5.000000 6.000000 7.000000 6.000000
3456.145365 -2.000000 1.000000 -4.000000 -37.000000 -13.000000 -2.000000 0.000000 2.000000
3456.171314 -1.000000 -6.000000 -21.000000 -18.000000 17.000000 6.000000 1.000000 -3.000000
3456.215809 -2.000000 -7.000000 -10.000000 16.000000 4.000000 -5.000000 -2.000000 -3.000000
3456.278387 3.000000 7.000000 0.000000 -18.000000 -1.000000 0.000000 1.000000 0.000000
3456.311174 -4.000000 -17.000000 -5.000000 -32.000000 -3.000000 -3.000000 -4.000000 -3.000000
3456.361095 -2.000000 -25.000000 14.000000 -5.000000 8.000000 -2.000000 0.000000 -1.000000
3456.385748 -11.000000 -20.000000 0.000000 0.000000 4.000000 -3.000000 -3.000000 -1.000000
3456.415786 1.000000 14.000000 2.000000 14.000000 -16.000000 -5.000000 -1.000000 -1.000000
3456.452630 -6.000000 -11.000000 -3.000000 46.000000 8.000000 -2.000000 0.000000 -2.000000
3456.473738 -3.000000 -5.000000 4.000000 3.000000 -15.000000 -8.000000 -4.000000 -2.000000
3456.500562 1.000000 24.000000 6.000000 -10.000000 -4.000000 3.000000 2.000000 2.000000
3456.533701 -6.000000 -4.000000 -11.000000 -37.000000 -18.000000 5.000000 3.000000 1.000000
3456.578791 2.000000 18.000000 11.000000 4.000000 6.000000 4.000000 3.000000 2.000000
3456.599369 -1.000000 -6.000000 -6.000000 32.000000 5.000000 -3.000000 -2.000000 0.000000
3456.643171 4.000000 4.000000 4.000000 6.000000 7.000000 1.000000 0.000000 -2.000000
3456.664814 1.000000 16.000000 -2.000000 -6.000000 -6.000000 -8.000000 -2.000000 -1.000000
3456.697643 3.000000 -5.000000 3.000000 22.000000 0.000000 0.000000 -3.000000 -1.000000
3456.753997 -4.000000 23.000000 -4.000000 -31.000000 18.000000 8.000000 4.000000 1.000000
3456.773393 8.000000 11.000000 16.000000 51.000000 1.000000 -2.000000 -1.000000 -1.000000
3456.806142 4.000000 1.000000 -8.000000 -9.000000 -9.000000 -1.000000 -1.000000 -1.000000
3456.848557 6.000000 14.000000 9.000000 12.000000 13.000000 2.000000 1.000000 -1.000000
3456.870672 -5.000000 -13.000000 -2.000000 11.000000 2.000000 -1.000000 -1.000000 -3.000000
3456.897628 -2.000000 -8.000000 -6.000000 11.000000 -10.000000 0.000000 0.000000 0.000000
3456.922373 -3.000000 -5.000000 -16.000000 -37.000000 -28.000000 -9.000000 -2.000000 -1.000000
3456.954261 0.000000 -7.000000 8.000000 -9.000000 1.000000 0.000000 -1.000000 0.000000
3456.989032 -4.000000 -1.000000 -10.000000 -11.000000 -7.000000 0.000000 -2.000000 -3.000000
3457.015523 2.000000 10.000000 6.000000 19.000000 11.000000 -1.000000 1.000000 3.000000
3457.039881 -6.000000 7.000000 9.000000 -11.000000 -11.000000 -2.000000 2.000000 -1.000000
3457.147455 -5.000000 15.000000 3.000000 23.000000 7.000000 2.000000 -1.000000 -3.000000
3457.181179 -6.000000 18.000000 -16.000000 -27.000000 -19.000000 -7.000000 0.000000 -6.000000
3457.223162 -1.000000 4.000000 0.000000 1.000000 -3.000000 -3.000000 -1.000000 -2.000000
3457.271496 0.000000 4.000000 13.000000 -17.000000 -18.000000 -5.000000 0.000000 2.000000
3457.296703 0.000000 -4.000000 11.000000 -10.000000 -3.000000 2.000000 1.000000 2.000000
3457.346678 -13.000000 -9.000000 -2.000000 12.000000 32.000000 8.000000 2.000000 -4.000000
3457.372773 -4.000000 7.000000 -4.000000 -20.000000 -38.000000 -6.000000 -4.000000 0.000000
3457.397194 -6.000000 1.000000 -9.000000 -7.000000 -7.000000 -1.000000 -2.000000 -1.000000
3457.445296 8.000000 -4.000000 6.000000 1.000000 7.000000 0.000000 1.000000 3.000000
3457.465906 -1.000000 -21.000000 -1.000000 -19.000000 -6.000000 -3.000000 -1.000000 0.000000
3457.500181 -13.000000 -20.000000 -8.000000 30.000000 22.000000 2.000000 1.000000 2.000000
3457.532775 -3.000000 -13.000000 11.000000 21.000000 9.000000 -6.000000 -4.000000 -3.000000
3457.591360 -1.000000 11.000000 14.000000 41.000000 15.000000 2.000000 -2.000000 -4.000000
3457.610100 -8.000000 -9.000000 21.000000 39.000000 4.000000 -4.000000 -3.000000 -4.000000
3457.646347 1.000000 -6.000000 -4.000000 -10.000000 -5.000000 -6.000000 -5.000000 -3.000000
3457.674794 1.000000 4.000000 14.000000 1.000000 3.000000 0.000000 0.000000 -1.000000
3457.703512 2.000000 14.000000 6.000000 43.000000 36.000000 7.000000 2.000000 1.000000
3457.744665 -4.000000 3.000000 -10.000000 -8.000000 11.000000 7.000000 2.000000 0.000000
3457.771288 -3.000000 17.000000 -36.000000 14.000000 8.000000 -4.000000 -5.000000 1.000000
3457.796004 -2.000000 -7.000000 6.000000 35.000000 7.000000 0.000000 -4.000000 -2.000000
3457.816592 1.000000 -9.000000 12.000000 -3.000000 -19.000000 -2.000000 1.000000 -1.000000
3457.847720 7.000000 9.000000 -3.000000 -40.000000 -15.000000 10.000000 11.000000 10.000000
3457.879162 1.000000 14.000000 19.000000 26.000000 3.000000 -7.000000 -8.000000 -3.000000
3457.898908 -15.000000 -4.000000 -21.000000 -68.000000 -37.000000 -11.000000 -5.000000 -3.000000
3457.921191 -2.000000 -13.000000 3.000000 7.000000 5.000000 -1.000000 2.000000 0.000000
3457.951110 1.000000 13.000000 7.000000 5.000000 -12.000000 -3.000000 2.000000 0.000000
3457.979727 -6.000000 -47.000000 -4.000000 10.000000 1.000000 -5.000000 -4.000000 -4.000000
3458.011866 2.000000 9.000000 3.000000 -20.000000 9.000000 8.000000 5.000000 0.000000
3458.031577 -3.000000 -7.000000 14.000000 71.000000 34.000000 14.000000 5.000000 2.000000
