timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
791343183017,2,-2,6,38,8,0,1,0
791343183017,2,8,-6,23,14,4,-1,1
791343183807,-4,1,15,-11,-5,-4,-4,0
791343183807,2,2,0,-11,-1,0,-2,0
791343184634,-2,-7,-4,-59,-18,-2,-1,-3
791343184634,3,-8,-5,25,7,-5,2,-3
791343186517,1,12,18,59,27,-3,-2,2
791343186517,-5,2,5,5,-3,-1,-4,-2
791343188155,0,0,-3,-10,-2,-1,0,0
791343188155,0,13,9,-83,-42,5,2,-2
791343202194,3,-44,-50,51,27,-7,5,-1
791343202194,-12,12,30,47,37,0,-4,-3
791343207709,-3,-3,0,2,1,-4,-3,0
791343207709,-2,6,-10,1,-8,-5,-2,1
791343218378,-2,5,4,-45,-31,-3,-1,-1
791343218378,4,-4,-13,-13,-12,-3,3,-2
791343230287,-2,-2,-5,10,7,0,-1,-1
791343230287,0,-1,6,-26,2,1,-1,1
791343239327,0,4,-1,14,-8,1,0,0
791343239327,2,-7,-6,14,6,-1,0,1
791343278686,-1,0,-1,-4,-2,0,-3,-1
791343278686,-1,-1,-1,-6,-2,-2,-1,2
791343279295,0,1,-1,-3,0,0,-1,0
791343279295,-1,0,0,-4,-2,-1,0,0
791343280105,0,0,0,0,-1,1,0,-2
791343280105,-1,-1,-1,-1,-2,-1,-3,-2
791343283236,0,0,1,-1,0,-2,-2,0
791343283236,-2,-1,1,3,-2,-1,1,-1
791343298890,-1,-1,-1,8,5,2,0,0
791343298890,0,-1,-1,-2,-1,-4,0,-1
791343299664,-2,0,1,1,-5,-1,-2,-2
791343299664,-1,-1,-10,-96,-14,1,-1,-2
791343312489,-1,-1,-3,93,6,-1,2,-1
791343312489,4,6,18,43,16,0,1,2
791343320779,-1,-1,0,10,4,4,-1,0
791343320779,-2,-1,-2,-16,-4,0,0,0
791343327476,-2,-1,-8,-36,-14,3,1,-3
791343327476,1,-2,-3,-16,5,-1,-1,-1
791343343184,1,2,4,0,2,-2,1,0
791343343184,-2,-1,7,35,-19,-2,-3,-2
791343350005,-1,-4,-2,-31,4,-3,-2,2
