timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
789008951827,-1,3,5,4,1,3,3,1
789008951827,0,4,5,2,4,4,3,-2
789008955846,-1,0,2,5,-1,0,0,-2
789008955846,-1,0,1,1,-1,1,0,-2
789008956722,-1,1,-1,-4,-3,-1,1,0
789008956722,-3,-1,-2,2,-1,1,-2,0
789008958234,2,3,5,19,10,6,4,3
789008958234,1,2,-1,-25,7,-3,1,0
789008970148,0,0,-1,14,-2,-3,-2,0
789008970148,-6,-7,-7,-26,-38,-5,-4,-5
789008988823,3,0,-6,-48,2,-2,-1,3
789008988823,-2,-9,-11,0,-2,-3,-9,-4
789008988877,-2,-6,-1,21,26,0,-7,-4
789008988877,2,-3,-1,-6,-12,-9,-2,-1
789008993158,2,0,-2,3,-29,-6,1,1
789008993158,-1,2,3,15,25,3,2,0
789009007428,-2,1,-1,-3,-15,3,0,-1
789009007428,1,4,5,11,14,6,4,1
789009023449,-4,-1,0,-7,-5,-4,-1,-2
789009023449,1,3,1,-6,5,0,1,0
789009024352,-5,-4,-2,4,-12,-4,-1,-4
789009024352,0,-1,1,7,6,4,1,0
789009054166,2,1,1,-3,7,3,2,1
789009054166,-1,0,5,17,2,-1,-3,0
789009054973,2,0,0,2,1,-1,-1,0
789009054973,-2,4,0,-6,11,-1,0,1
789009067236,1,4,0,4,-4,4,3,1
789009067236,-4,-3,4,38,-3,0,1,1
789009067819,-1,-3,-3,-33,1,0,1,-1
789009067819,-1,-6,-10,-39,-18,-6,-4,0
789009113046,2,-3,-9,-37,13,-2,1,-1
789009113046,-2,-2,-1,5,-44,-13,-2,-1
789009113607,0,0,-4,0,17,-3,-1,-2
789009113607,-1,-4,-6,-10,-21,1,-2,0
789009120155,1,-3,1,9,9,-2,-3,0
789009120155,1,3,4,5,12,6,3,2
789009121556,-2,1,3,0,-8,0,0,-2
789009121556,0,5,5,11,15,6,8,6
789009126313,-1,2,2,2,-2,3,0,-1
789009126313,-3,-3,-3,-6,4,3,0,-3
789009135088,1,1,2,4,-6,-2,-2,1
789009135088,4,0,-1,-8,5,-1,-1,-3
789009148829,-3,-1,-1,0,-10,0,1,2
789009148829,1,-1,-2,-2,3,-5,-4,-5
789009157557,12,9,9,12,16,25,31,30
789009157557,-19,-17,-13,-23,-25,-41,-53,-37
789009172021,0,3,3,11,1,1,10,1
789009172021,1,4,9,8,6,4,1,2
789009194261,5,4,2,-17,20,7,10,4
789009194261,1,-6,-9,3,-10,2,5,3
789009203161,-2,-5,1,18,-13,-6,-8,-2
789009203161,-4,2,3,-3,6,0,0,-4
789009204694,-1,7,6,22,27,1,-6,-5
789009204694,-2,-5,-8,-13,-19,6,8,4
789009205606,-2,-9,-38,-79,-41,-4,-6,-3
789009205606,-8,-28,-36,-18,10,-14,-10,-3
789009225735,-2,-9,-5,-16,-36,-20,-17,-11
789009225735,7,8,18,39,26,-3,5,5
789009226774,6,20,35,60,42,13,15,10
789009226774,6,16,14,-28,-31,10,8,7
789009247247,-8,-5,-8,-23,27,-4,-11,-8
789009247247,-2,-15,-16,-12,-29,-11,-5,-3
