53.283,0.98651,0.20893,0.18952
54.127,0.98913,0.19205,0.19204
54.951,0.98847,0.2015,0.21579
55.741,0.98563,0.20822,0.22852
56.548,1.0031,0.18718,0.22176
57.372,1.0072,0.19934,0.21507
58.212,1.0066,0.20917,0.22657
59.062,1.0062,0.19332,0.21669
59.856,0.98977,0.20115,0.17476
60.651,1.0077,0.19423,0.1744
61.466,1.0007,0.18912,0.17384
62.298,0.98276,0.19799,0.16916
63.145,1.0012,0.17416,0.17409
63.977,1.0048,0.16784,0.16312
64.761,1.0016,0.18794,0.18185
65.564,0.98235,0.18004,0.193
66.387,0.97256,0.17663,0.19047
67.227,0.97673,0.17107,0.18865
68.082,0.98129,0.16703,0.16457
68.879,1.015,0.19394,0.13792
69.669,1.0241,0.1908,0.12375
70.48,1.012,0.18987,0.14031
71.312,1.0317,0.19601,0.13128
72.161,1.0356,0.17203,0.16824
73.005,1.0067,0.15045,0.22981
73.782,0.99981,0.12599,0.18116
74.58,1.0045,0.11755,0.19119
75.401,0.98926,0.12057,0.21718
76.242,0.97835,0.11441,0.18119
77.1,0.98122,0.11689,0.19786
77.904,0.97043,0.12728,0.20877
78.688,0.94948,0.13922,0.1894
79.495,0.95276,0.15246,0.1657
80.326,0.96625,0.17077,0.18578
81.177,0.9697,0.17753,0.2239
82.033,0.98005,0.17582,0.21819
82.804,0.98871,0.18832,0.21666
83.597,0.98419,0.19552,0.21816
84.415,0.98264,0.1963,0.21391
85.256,0.98466,0.20188,0.19553
86.117,0.98392,0.20077,0.19055
86.93,0.98104,0.19122,0.22858
87.708,0.96649,0.17376,0.24072
88.51,0.94913,0.15592,0.24224
89.339,0.94389,0.14769,0.26662
90.192,0.95287,0.14077,0.24812
91.062,0.95398,0.13587,0.21404
91.828,0.94069,0.14344,0.22358
92.614,0.94293,0.16159,0.2376
93.429,0.94634,0.1868,0.24195
94.27,0.95876,0.19611,0.21362
95.134,0.97464,0.20069,0.19006
95.957,0.96628,0.21026,0.21535
96.728,0.96532,0.20151,0.20317
97.526,0.96876,0.20606,0.18283
98.353,0.97607,0.21168,0.20331
99.206,0.98034,0.20275,0.20631
100.08,0.98255,0.20735,0.20654
100.85,0.99403,0.20242,0.22451
101.63,0.97995,0.18806,0.2249
102.44,0.97794,0.18282,0.21607
103.28,0.99099,0.17064,0.2058
104.15,0.9861,0.16796,0.19167
104.99,0.98874,0.1715,0.21035
105.75,0.98328,0.16495,0.24028
106.54,0.97521,0.18582,0.23386
107.37,0.98425,0.19635,0.22414
108.22,0.99214,0.18793,0.23425
109.1,0.98671,0.19785,0.20889
109.88,0.98524,0.19863,0.16986
110.65,0.99198,0.20167,0.18883
111.46,0.97971,0.20515,0.20259
112.3,0.97648,0.20913,0.17906
113.16,0.98255,0.21858,0.18115
114.02,0.97457,0.21258,0.21253
114.77,0.97888,0.20667,0.21913
115.56,0.97846,0.20346,0.18831
116.38,0.9741,0.19601,0.19265
117.23,0.98517,0.18712,0.21447
118.11,0.98979,0.18482,0.21641
118.9,0.9819,0.18325,0.23099
119.67,0.96572,0.16941,0.22758
120.47,0.95654,0.16699,0.20939
121.31,0.97552,0.17045,0.18901
122.18,1.0012,0.15933,0.17413
123.05,1.0115,0.17019,0.18524
123.8,1.0057,0.19433,0.19382
124.58,0.98473,0.1871,0.19706
125.39,0.97715,0.18493,0.20839
126.25,0.97428,0.1951,0.22536
127.13,0.96881,0.19003,0.21465
127.93,0.98774,0.19256,0.15834
128.69,1.0021,0.19365,0.13757
129.49,1.0055,0.18603,0.16936
130.32,1.0138,0.19929,0.14606
131.19,1.0054,0.21962,0.13381
132.08,0.98633,0.21421,0.18149
132.82,0.98865,0.19277,0.19882
133.59,1.0019,0.18044,0.2205
134.41,0.99095,0.1838,0.2153
135.26,0.97747,0.186,0.20512
136.14,0.96895,0.17869,0.21862
136.96,0.96121,0.1651,0.19936
137.71,0.96629,0.14862,0.21385
138.5,0.95565,0.14801,0.22016
139.33,0.9594,0.15406,0.19809
140.2,0.97819,0.16719,0.20542
141.1,0.9744,0.17787,0.21009
141.85,0.97151,0.17353,0.19921
142.61,0.96978,0.19063,0.17642
143.42,0.98801,0.20292,0.15463
144.27,1.0005,0.19954,0.14125
145.16,0.99464,0.20127,0.13459
145.99,1.0031,0.19998,0.1384
146.74,1.0024,0.21112,0.13673
147.52,1.0044,0.21705,0.13699
148.35,0.99513,0.21046,0.16799
149.21,0.98225,0.20484,0.18696
150.12,0.99629,0.20334,0.17145
150.87,0.98163,0.19891,0.16894
151.63,0.95204,0.1699,0.18587
152.43,0.9584,0.14675,0.21046
153.28,0.96044,0.14838,0.20894
154.17,0.95404,0.15175,0.19771
155.02,0.97211,0.15512,0.2167
155.76,0.97759,0.15832,0.2211
156.54,0.96239,0.16429,0.20276
157.36,0.96347,0.18164,0.18602
158.23,0.98099,0.19738,0.18651
159.13,0.99414,0.19924,0.20622
159.9,0.98301,0.19808,0.20726
160.65,0.95754,0.20064,0.19966
161.45,0.95049,0.19976,0.21448
162.29,0.95544,0.19176,0.20507
163.18,0.96818,0.18919,0.18071
164.06,0.97662,0.19806,0.1679
164.78,0.96491,0.19895,0.15035
165.55,0.98017,0.18442,0.17062
166.37,1.0017,0.16854,0.19128
167.24,0.99306,0.16285,0.19748
168.14,0.98706,0.15219,0.2048
168.93,0.99128,0.14455,0.19179
169.67,0.98685,0.15654,0.20677
170.46,0.96771,0.15357,0.21779
171.3,0.96758,0.15055,0.21086
172.19,0.98184,0.15826,0.22654
173.09,0.98613,0.16488,0.23272
173.81,0.98894,0.19083,0.225
174.57,0.97372,0.19955,0.2215
175.38,0.95822,0.18703,0.21361
176.25,0.96974,0.18974,0.18565
177.15,0.98836,0.19231,0.16199
177.96,0.99006,0.19104,0.16156
178.7,0.98075,0.20035,0.17023
179.48,0.99269,0.20568,0.17878
180.32,0.9985,0.19251,0.15818
181.2,0.99234,0.18935,0.1634
182.12,0.98326,0.18566,0.20831
182.84,0.97669,0.16676,0.21303
183.59,1.0024,0.16776,0.22171
184.4,0.99067,0.16072,0.23119
185.26,0.97027,0.14928,0.18556
186.16,0.98483,0.16217,0.17039
187,0.971,0.17222,0.20381
187.72,0.97262,0.18151,0.21657
188.5,0.98639,0.18277,0.22075
189.33,0.96897,0.17934,0.19597
190.21,0.97548,0.18825,0.19424
191.14,0.99811,0.1935,0.21583
191.87,0.98991,0.18728,0.19015
192.61,0.98705,0.18246,0.21023
193.41,0.99119,0.18922,0.22278
194.27,0.9806,0.18584,0.20108
195.17,0.97252,0.17238,0.20897
196.03,0.97396,0.16737,0.19506
196.75,0.97646,0.16285,0.18595
197.51,0.97502,0.16333,0.19829
198.34,0.9882,0.16505,0.21578
199.22,0.98422,0.16282,0.22189
200.15,0.96015,0.1664,0.2116
200.9,0.97107,0.17109,0.20134
201.63,0.98353,0.17923,0.19784
202.43,0.97312,0.1923,0.22845
203.28,0.97226,0.19422,0.22677
204.18,0.9787,0.18746,0.18435
205.07,0.98026,0.18207,0.19108
205.77,0.97945,0.17757,0.21182
206.53,0.98343,0.18239,0.2028
207.35,0.99444,0.18876,0.18052
208.23,0.9881,0.18619,0.17502
209.16,0.97821,0.18028,0.21875
209.93,0.98133,0.17135,0.23913
210.66,0.97681,0.16429,0.19107
211.44,0.99057,0.16219,0.19199
212.29,0.98996,0.16206,0.22634
213.19,0.97653,0.16243,0.19339
214.1,0.98604,0.16789,0.16409
214.8,0.98178,0.17182,0.19127
215.55,0.98977,0.16766,0.21247
216.36,0.99124,0.17803,0.19972
217.24,0.98464,0.1942,0.21681
218.17,0.99195,0.19858,0.21345
218.96,0.9838,0.19898,0.17289
219.68,0.9843,0.18927,0.19141
220.46,0.98317,0.18303,0.18921
221.3,0.98631,0.18537,0.18223
222.2,0.99878,0.18136,0.19135
223.14,0.99508,0.17693,0.17981
223.83,0.98731,0.17676,0.20191
224.57,0.97408,0.17445,0.18815
225.38,0.98356,0.16583,0.17411
226.25,1.0099,0.16372,0.18797
227.17,1.0076,0.16853,0.20173
228,0.98774,0.1716,0.24324
228.7,0.98109,0.1753,0.24474
229.47,0.99142,0.17487,0.22413
230.31,0.97989,0.17725,0.20233
231.21,0.97858,0.18779,0.18759
232.16,1.003,0.18859,0.20449
232.86,0.9905,0.19242,0.19833
233.59,0.98031,0.20336,0.19072
234.39,0.99724,0.18595,0.2187
235.26,0.992,0.17892,0.23116
236.18,0.98039,0.19341,0.21035
237.03,0.98199,0.18552,0.18855
237.73,0.98292,0.18777,0.19447
238.49,0.98799,0.20014,0.22194
239.32,0.97785,0.19783,0.21283
240.22,0.96912,0.19356,0.20467
241.17,0.97748,0.1915,0.22509
241.89,0.97205,0.18907,0.20814
242.61,0.97374,0.18885,0.19661
243.4,0.97481,0.19499,0.22091
244.26,0.96336,0.18742,0.23868
245.19,0.97287,0.18008,0.21654
246.07,0.98232,0.18835,0.18084
246.76,0.97864,0.18406,0.18113
247.51,0.99113,0.1796,0.17695
248.33,0.99078,0.18076,0.16554
249.22,0.97426,0.17822,0.17732
250.17,0.97786,0.17996,0.18923
250.93,0.98356,0.18067,0.20702
251.64,0.98721,0.18381,0.22387
252.42,0.9929,0.1901,0.20084
253.27,0.98776,0.18936,0.17412
254.2,0.99544,0.18895,0.1698
255.11,1.0041,0.19243,0.17356
255.79,0.9855,0.19596,0.18489
256.53,0.98095,0.19798,0.18184
257.34,0.98497,0.18203,0.19125
258.23,0.98253,0.17319,0.20933
259.18,0.98708,0.18225,0.20791
259.96,0.97798,0.18107,0.20602
260.66,0.97113,0.18207,0.19836
261.43,0.97944,0.18086,0.20936
262.28,0.97833,0.17819,0.21985
263.2,0.97996,0.17425,0.20622
264.15,1.0015,0.16903,0.18221
264.82,1.0077,0.17892,0.17794
265.55,0.98721,0.17889,0.21523
266.35,0.98016,0.17556,0.19767
267.24,0.99236,0.18314,0.17959
268.19,0.99405,0.18704,0.212
269,0.98319,0.19521,0.19564
269.69,0.97732,0.20031,0.18938
270.45,0.97726,0.19062,0.20841
271.29,0.96953,0.18119,0.21174
272.21,0.96897,0.17569,0.20902
273.18,0.96761,0.17597,0.2289
273.85,0.95946,0.18179,0.23812
274.57,0.97554,0.17689,0.17531
275.37,0.9784,0.17545,0.16855
276.24,0.97797,0.17815,0.20003
277.19,0.9829,0.18045,0.19594
278.03,0.96358,0.18403,0.22069
278.71,0.97397,0.17725,0.21791
279.47,0.99693,0.18197,0.19541
280.3,0.99099,0.18644,0.19538
281.21,0.98322,0.18096,0.19816
282.19,0.97399,0.18378,0.22172
282.88,0.9504,0.1756,0.23667
283.59,0.93593,0.16832,0.21327
284.38,0.95906,0.17842,0.19167
285.25,0.9869,0.17238,0.18652
286.2,0.989,0.15706,0.20417
287.07,0.98512,0.15983,0.21267
287.74,0.98707,0.16213,0.17598
288.49,0.98939,0.16552,0.17416
289.31,0.9812,0.17526,0.19126
290.22,0.97889,0.17431,0.18259
291.2,0.98949,0.16902,0.19239
291.92,0.99281,0.17565,0.20199
292.62,0.98737,0.18558,0.20497
293.39,0.96904,0.18223,0.2103
294.26,0.96427,0.18193,0.19314
295.2,0.98809,0.18434,0.17335
296.12,0.99724,0.17989,0.20655
296.77,0.98286,0.18337,0.23713
297.5,0.97923,0.18385,0.19743
298.32,0.99179,0.17725,0.18359
299.22,0.98959,0.17273,0.20479
300.2,0.98544,0.17105,0.19111
300.96,0.9943,0.17203,0.18797
301.64,0.9879,0.17103,0.19022
302.41,0.98255,0.17592,0.17337
303.27,0.97954,0.18043,0.19241
304.21,0.96704,0.17849,0.21014
305.16,0.9665,0.17981,0.20602
305.81,0.97019,0.17677,0.21963
306.53,0.97582,0.16926,0.21017
307.33,0.99118,0.16897,0.21845
308.23,0.99755,0.1748,0.22891
309.2,0.97965,0.1791,0.22916
309.99,0.95918,0.18226,0.2396
310.67,0.97135,0.18466,0.19133
311.43,0.99941,0.1853,0.19044
312.28,0.99206,0.19451,0.21975
313.21,0.97797,0.20181,0.19094
314.2,0.98233,0.20232,0.175
314.84,0.97696,0.20213,0.16393
315.55,0.98444,0.18917,0.16964
316.35,0.98706,0.185,0.19487
317.24,0.96898,0.19213,0.19922
318.21,0.97204,0.19015,0.19278
319.03,0.99037,0.18882,0.18898
319.7,0.99573,0.18135,0.18127
320.44,0.99106,0.16744,0.17749
321.28,0.99418,0.16249,0.19901
322.21,0.99048,0.16899,0.18814
323.22,0.99232,0.17299,0.16821
323.87,1.0057,0.17352,0.18056
324.57,0.99253,0.18243,0.15577
325.36,0.98871,0.18345,0.16482
326.24,0.99137,0.18272,0.19392
327.21,0.97646,0.19044,0.17784
328.08,0.97943,0.19086,0.18636
328.73,0.98087,0.18635,0.18608
329.46,0.97523,0.1796,0.17329
330.29,0.97764,0.17629,0.18247
331.22,0.97322,0.17946,0.18442
332.22,0.97786,0.17773,0.17881
332.91,0.98549,0.17652,0.18732
333.59,0.96541,0.1751,0.20559
334.37,0.95768,0.16318,0.21464
335.25,0.97386,0.16146,0.21237
336.21,0.98018,0.16227,0.20515
337.12,0.9803,0.15704,0.18053
337.76,0.97907,0.1744,0.17356
338.48,0.98083,0.1881,0.20953
339.3,0.97384,0.18161,0.18857
340.22,0.97542,0.18155,0.16511
341.22,0.98523,0.18152,0.20977
341.95,0.98322,0.17705,0.21703
342.62,0.99303,0.1781,0.20075
343.39,0.99475,0.17837,0.19437
344.25,0.99332,0.17799,0.19267
345.21,0.99519,0.17843,0.20574
346.16,0.97607,0.17225,0.21479
346.79,0.97437,0.17303,0.21827
347.5,0.98775,0.1838,0.2046
348.31,0.9777,0.18162,0.18757
349.22,0.97659,0.18137,0.1967
350.22,0.99267,0.19001,0.21139
350.99,0.98609,0.18913,0.19468
351.65,0.97748,0.1833,0.17261
352.4,0.99475,0.17423,0.18338
353.26,1.0072,0.18286,0.18216
354.21,0.99883,0.18508,0.17609
355.21,0.99115,0.16441,0.19146
355.83,0.98907,0.16403,0.18058
356.52,0.98567,0.16174,0.17175
357.32,0.98958,0.15939,0.19337
358.23,1.0096,0.17321,0.21345
359.22,1.0085,0.17322,0.22832
360.03,0.99042,0.1704,0.24023
360.68,0.99044,0.17961,0.22322
361.42,0.98111,0.18493,0.18231
362.27,0.99469,0.18231,0.18456
363.22,1.0007,0.18477,0.20118
364.24,0.97739,0.18667,0.19649
364.86,0.9937,0.18019,0.21562
365.55,0.99059,0.17427,0.22974
366.34,0.97669,0.16959,0.22452
367.23,0.99445,0.17288,0.21067
368.22,0.98981,0.17188,0.19261
369.08,0.98586,0.16324,0.1811
369.71,0.99943,0.16978,0.16581
370.44,0.99366,0.1702,0.17111
371.27,0.9938,0.16464,0.17917
372.22,1.0115,0.17102,0.15294
373.24,1.0061,0.176,0.17785
373.9,0.98399,0.17763,0.23342
374.57,0.97579,0.1784,0.2083
375.35,0.98409,0.18394,0.19756
376.24,0.9822,0.19091,0.20541
377.22,0.9711,0.18406,0.20865
378.12,0.97303,0.18292,0.24088
378.74,0.97271,0.19751,0.21028
379.46,0.97579,0.1938,0.17629
380.28,0.99705,0.17821,0.17428
381.22,0.99883,0.1656,0.16623
382.24,0.99739,0.15937,0.17984
382.94,1.0039,0.16405,0.19413
383.6,0.97752,0.15965,0.19523
384.36,0.98044,0.16032,0.18106
385.24,1.0034,0.16491,0.18711
386.22,0.99431,0.16705,0.20017
387.17,0.9901,0.17474,0.18521
387.78,0.98397,0.17629,0.19527
388.48,0.97567,0.18642,0.20722
389.29,0.9689,0.192,0.17815
390.22,0.98591,0.18766,0.18695
391.24,1.0068,0.1875,0.19443
391.98,0.99888,0.18309,0.15102
392.63,1.0037,0.18361,0.15687
393.38,0.99737,0.17966,0.17019
394.25,1.0031,0.17096,0.16926
395.22,1.0193,0.17021,0.18285
396.22,1.0051,0.17197,0.17045
396.81,1.0035,0.17139,0.1709
397.5,1.0021,0.16391,0.19541
398.3,1.0072,0.16337,0.21872
399.22,0.99561,0.16832,0.20697
400.24,0.96962,0.17493,0.17376
401.03,0.98554,0.1852,0.17102
401.66,0.98776,0.1815,0.17673
402.4,0.97982,0.17636,0.17827
403.25,0.9844,0.1765,0.17031
404.22,0.9872,0.17307,0.17306
405.27,0.9853,0.17106,0.19058
405.85,0.97397,0.17131,0.1878
406.52,0.98233,0.17382,0.19816
407.31,0.98202,0.169,0.20853
408.22,0.9643,0.16494,0.18022
409.24,0.97465,0.16958,0.17504
410.07,0.98785,0.1718,0.19831
410.69,0.98594,0.17524,0.19289
411.41,0.99186,0.17947,0.18512
412.26,0.98418,0.18409,0.18205
413.22,0.9804,0.19147,0.15901
414.27,0.99211,0.20051,0.1507
414.89,0.98005,0.1986,0.17186
415.55,0.97325,0.17855,0.2037
416.33,0.97609,0.1724,0.21623
417.23,0.97274,0.17539,0.17733
418.23,0.9911,0.16439,0.18585
419.12,0.99622,0.16166,0.23256
419.72,0.97723,0.17202,0.19443
420.43,0.99076,0.17673,0.1971
421.27,0.99492,0.17072,0.25008
422.22,0.98421,0.17591,0.2266
423.27,0.99838,0.18584,0.17503
423.93,0.99581,0.18739,0.13872
424.58,0.98606,0.19599,0.13634
425.34,0.98144,0.19,0.17471
426.23,0.97983,0.18401,0.19327
427.23,0.9819,0.19358,0.18539
428.17,0.98465,0.19007,0.18018
428.76,0.99034,0.18405,0.1789
429.45,0.97674,0.17536,0.19491
430.27,0.97341,0.16171,0.19366
431.22,0.97974,0.15999,0.22204
432.26,0.97308,0.16437,0.25469
432.97,0.97562,0.16516,0.22152
433.61,0.97011,0.16603,0.22069
434.36,0.96546,0.17417,0.20617
435.23,0.9833,0.18754,0.18621
436.23,0.98532,0.18855,0.20991
437.22,0.9857,0.18556,0.21027
437.8,0.99543,0.19144,0.21743
438.48,0.96961,0.18651,0.21103
439.28,0.95495,0.18764,0.18602
440.22,0.9657,0.19698,0.20391
441.26,0.95454,0.19058,0.21211
442.02,0.95861,0.18074,0.20597
442.64,0.97675,0.17669,0.22938
443.37,0.97956,0.18267,0.21194
444.24,0.99436,0.18671,0.19084
445.23,0.99802,0.18006,0.21872
446.27,0.98048,0.17405,0.19521
446.83,0.98376,0.1682,0.15843
447.5,0.98377,0.16551,0.18149
448.29,0.97624,0.166,0.18441
449.22,0.97702,0.16331,0.18645
450.25,0.97968,0.16933,0.21463
451.07,0.98653,0.1795,0.19886
451.67,0.9853,0.17665,0.18207
452.39,0.98391,0.17945,0.19269
453.24,0.97913,0.18844,0.19786
454.22,0.97687,0.18412,0.20915
455.3,0.98825,0.18778,0.23184
455.88,0.98196,0.19646,0.23501
456.53,0.97673,0.18342,0.206
457.31,1.0042,0.17692,0.18962
458.22,1.0145,0.18303,0.18581
459.25,1.0023,0.17643,0.16754
460.12,0.99845,0.16765,0.16319
460.7,0.98347,0.16182,0.17568
461.41,0.98142,0.15803,0.17161
462.25,0.99623,0.15855,0.16438
463.22,0.99323,0.15828,0.17487
464.3,0.99012,0.1656,0.19202
464.92,0.989,0.18001,0.19833
465.55,0.98218,0.18255,0.18864
466.32,0.98954,0.17813,0.18619
467.22,0.99307,0.17659,0.19137
468.24,0.98795,0.18094,0.18418
469.17,1.0016,0.18756,0.18557
469.74,1.0026,0.18347,0.21079
470.43,0.98324,0.1795,0.2315
471.26,0.98309,0.18057,0.22807
472.22,0.9836,0.18501,0.21026
473.29,0.97315,0.18322,0.19074
473.96,0.98262,0.17113,0.18678
474.58,0.99616,0.17097,0.20565
475.33,0.99203,0.17388,0.21648
476.22,0.98629,0.1746,0.18975
477.24,0.97957,0.17671,0.18811
478.22,0.98077,0.17218,0.20359
478.78,0.98939,0.17441,0.19003
479.45,0.97869,0.1828,0.20818
480.26,0.97267,0.18498,0.20081
481.21,0.97146,0.18603,0.19154
482.28,0.97196,0.18664,0.22066
483.01,0.97581,0.18869,0.19417
483.61,0.95921,0.19437,0.17709
484.35,0.97791,0.19088,0.18779
485.22,1.0046,0.18967,0.18117
486.23,1.0047,0.19767,0.16698
487.28,1.0145,0.19663,0.16571
487.82,1.0012,0.18451,0.19743
488.48,0.98457,0.17119,0.20939
489.27,0.98442,0.17194,0.19714
490.21,0.9809,0.17118,0.18985
491.27,0.99129,0.16735,0.19364
492.06,0.99193,0.1759,0.20607
492.65,0.97559,0.18009,0.18902
493.36,0.99271,0.18764,0.16566
494.23,0.99516,0.19321,0.18715
495.23,0.96302,0.19339,0.19734
496.33,0.9618,0.20623,0.17889
496.86,0.97222,0.2121,0.18109
497.5,0.97182,0.20405,0.18491
498.28,0.96495,0.19726,0.19529
499.21,0.95733,0.19815,0.20018
500.27,0.96147,0.19663,0.18202
501.11,0.97043,0.18747,0.18696
501.68,0.97949,0.18158,0.19614
502.38,0.98629,0.18081,0.18786
503.23,0.98617,0.18602,0.18697
504.22,0.99769,0.17916,0.19521
505.33,1.0106,0.16607,0.19645
505.9,0.9976,0.17017,0.20611
506.53,0.99053,0.16661,0.21321
507.3,0.99527,0.15938,0.17676
508.21,0.98747,0.16605,0.18535
509.26,0.9854,0.16911,0.20099
510.16,0.98575,0.1749,0.17823
510.72,0.97325,0.18892,0.20989
511.4,0.97694,0.1918,0.19714
512.24,0.98964,0.18775,0.18348
513.22,0.99718,0.18814,0.21118
514.32,0.99851,0.19492,0.20205
514.95,0.98631,0.20238,0.21635
515.56,0.98216,0.19527,0.22363
516.31,0.97998,0.18984,0.22542
517.21,0.98812,0.1929,0.21668
518.25,0.99004,0.18031,0.18981
519.22,0.98185,0.16005,0.19299
519.76,0.99537,0.15572,0.19955
520.43,0.98468,0.1625,0.21191
521.25,0.97412,0.16531,0.20854
522.21,0.97769,0.16056,0.2047
523.31,0.96388,0.16169,0.22326
524,0.96958,0.16858,0.19768
524.59,0.98111,0.17033,0.16836
525.32,0.97869,0.18007,0.19266
526.21,0.96921,0.18719,0.19834
527.24,0.96443,0.19651,0.19645
528.28,0.96949,0.21381,0.20653
528.8,0.96504,0.20571,0.18173
529.45,0.96865,0.19269,0.17847
530.25,0.98332,0.19061,0.18309
531.21,0.97982,0.18555,0.17969
532.3,0.98233,0.17824,0.19021
533.05,0.99501,0.17778,0.19775
533.62,0.97835,0.18532,0.22298
534.34,0.96606,0.17846,0.22243
535.21,0.97371,0.17833,0.2202
536.24,0.9692,0.18638,0.23285
537.34,0.96854,0.18762,0.21621
537.84,0.98083,0.1904,0.21181
538.48,0.98936,0.1762,0.19955
539.26,0.98881,0.1733,0.16595
540.21,0.98451,0.17158,0.16611
541.29,0.99094,0.16005,0.19228
542.1,0.99,0.17153,0.20731
542.66,0.96308,0.17678,0.2164
543.36,0.95969,0.17823,0.23306
544.22,0.97938,0.1748,0.23234
545.23,0.97798,0.17825,0.20796
546.36,0.97951,0.19954,0.17565
546.89,0.99163,0.19604,0.17614
547.5,0.98785,0.19038,0.21325
548.27,0.97856,0.19724,0.204
549.2,0.96978,0.19826,0.20112
550.28,0.95853,0.20069,0.20917
551.16,0.96326,0.19898,0.18574
551.7,0.97752,0.1907,0.20952
552.38,0.98315,0.1839,0.20473
553.22,0.98107,0.17207,0.18121
554.22,0.98092,0.16046,0.20584
555.35,0.98016,0.16553,0.22096
555.94,0.97594,0.17285,0.20666
556.53,0.97878,0.1715,0.17646
557.29,0.98121,0.17953,0.20971
558.2,0.98182,0.19398,0.24365
559.27,0.98154,0.19453,0.20708
560.22,0.98094,0.18872,0.17888
560.74,0.98544,0.19242,0.1669
561.4,0.98033,0.19543,0.17192
562.23,0.96894,0.18557,0.19063
563.21,0.96055,0.18087,0.21811
564.34,0.97182,0.18482,0.22573
564.99,0.99666,0.18311,0.19594
565.57,0.99399,0.1819,0.20558
566.3,0.99126,0.17374,0.22107
567.2,0.9998,0.15866,0.18957
568.26,0.98781,0.17114,0.18406
569.27,0.98653,0.18223,0.21682
569.78,0.99921,0.16275,0.22157
570.43,0.99103,0.16739,0.21381
571.23,0.98699,0.17824,0.23275
572.21,0.99422,0.16963,0.22079
573.32,0.9851,0.17602,0.18447
574.04,0.98506,0.19076,0.2105
574.6,0.99232,0.19717,0.24315
575.32,0.97641,0.18964,0.2152
576.2,0.97653,0.19132,0.21197
577.25,0.98416,0.19636,0.23066
578.34,0.97268,0.19728,0.21822
578.83,0.97209,0.20395,0.21848
579.45,0.9632,0.1871,0.21515
580.24,0.95716,0.18023,0.2083
581.2,0.97627,0.18831,0.23167
582.31,0.98153,0.17769,0.24158
583.09,0.97676,0.17712,0.22364
583.64,0.98608,0.1763,0.22197
584.33,0.99213,0.16354,0.23714
585.2,0.9774,0.16694,0.22351
586.24,0.97206,0.17435,0.18745
587.4,0.98529,0.17105,0.15931
587.87,0.99202,0.17329,0.1569
588.48,0.98985,0.18108,0.192
589.25,0.9745,0.18775,0.21861
590.2,0.9712,0.18349,0.21464
591.3,0.98983,0.17699,0.20382
592.15,0.99243,0.189,0.19489
592.68,0.99192,0.19804,0.19203
593.35,1.0072,0.19327,0.18559
594.21,1.004,0.19199,0.18711
595.23,0.98006,0.19595,0.19288
596.38,0.9736,0.18827,0.19262
596.92,0.98027,0.17115,0.20118
597.51,0.98077,0.1664,0.2094
598.26,0.99361,0.16742,0.22031
599.19,1.0167,0.16866,0.22786
600.28,1.0111,0.1701,0.21499
601.21,0.98544,0.17426,0.22269
601.72,0.98129,0.18132,0.24351
602.38,0.99119,0.17532,0.21506
603.21,0.99114,0.1803,0.18878
